全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23619382,978-4-09-871543-5,,異世界魔王は腐女子を絶対逃がさない. 4 / 池山田剛 著,,Sho-Comiフラワーコミックス,"東京 : 小学館, 2021.12",149p ; 18cm
23617655,978-4-09-871544-2,,おとなの初恋. 1 / 星森柚稀も 著,,Sho-Comiフラワーコミックスα,"東京 : 小学館, 2021.12",158p ; 18cm
23608452,978-4-09-871549-7,,エレベーター降りて左 : 5→9 next door. 1 / 相原実貴 著,,Cheese!フラワーコミックススペシャル,"東京 : 小学館, 2021.10",148p ; 18cm
23616694,978-4-09-871550-3,,茉莉花ちゃんと優しい恋の奴隷. 3 / 兎山もなか 原作 ; 芒其之一 作画,,&FLOWERフラワーコミックスα,"東京 : 小学館, 2021.12",164p ; 18cm
23617070,978-4-09-871551-0,,森ののくまちゃん. 3 / えびなしお 著,,ちゃおコミックス,"東京 : 小学館, 2021.12",166p ; 18cm
23617080,978-4-09-871553-4,,ねこ、はじめました : ニャンとも気になるニャオ. 9 / 環方このみ 著,,ちゃおコミックス,"東京 : 小学館, 2021.12",161p ; 18cm
23616697,978-4-09-871554-1,,天使と悪魔とわたし。. 1 / 中嶋ゆか 著,,ちゃおコミックス,"東京 : 小学館, 2021.12",1冊 ; 18cm
23617656,978-4-09-871555-8,,同級生と恋する方法 = How to fall in love with your classmate. 3 / 大木真白 著,,ちゃおコミックス,"東京 : 小学館, 2021.12",1冊 ; 18cm
23613494,978-4-09-871559-6,,たーたん. 5 / 西炯子 著,,フラワーコミックスα,"東京 : 小学館, 2021.11",195p ; 18cm
23549785,978-4-09-915629-9,,いつでもドラえもん!! : ドラえもんTVアニメDVD. 9 / 藤子・F・不二雄 原作,,,"東京 : 小学館, [2021.7]",DVD 1枚 ; 12 cm
23579003,978-4-09-941690-4,,"ドラえもんはじめての英語辞典 : 小学生のための英和・和英 : タッチペンで音が聞ける! / 宮下いづみ, 中村麻里 編著 ; 藤子・F・不二雄 原作 ; むぎわらしんたろう 画",第2版,,"東京 : 小学館, 2021.3",400 p ; 21 cm +
23581418,978-4-09-942023-9,,IZ*ONE special surpr*iz photobook / IZ*ONE 著,,,"東京 : 小学館, 2021.3",1冊 (ページ付なし) ; 30 cm +
23497764,978-4-09-943076-4,,あんさんぶるスターズ!ready for star. 2 / Happy Elements K. K 原作・監修 ; 南々菜なな 漫画,特装版,Ura sunday comics,"東京 : 小学館, 2021.2",1冊 ; 18 cm
23486148,978-4-09-943077-1,,デッドデッドデーモンズデデデデデストラクション. 10 / 浅野いにお 著,限定版,ビッグスピリッツコミックススペシャル,"東京 : 小学館, 2020.12",163 p ; 18 cm
23474139,978-4-09-943078-8,,Bite Maker : 王様のΩ. 6 / 杉山美和子 著.,特装版.,ベツコミフラワーコミックス,"東京 : 小学館, 2020.12.",152p ; 18cm +
23508099,978-4-09-943079-5,,風光る. 45 / 渡辺多恵子,一色扉絵集つき特装版,Flowersフラワーコミックス,"東京 : 小学館, 2021.3",180 p ; 18 cm
23514168,978-4-09-943080-1,,コールドゲーム. 5 / 和泉かねよし,特装版,ベツコミフラワーコミックス,"東京 : 小学館, 2021.3",129 p ; 18 cm +
23497031,978-4-09-943082-5,,からかい上手の高木さん : からかいカレンダーカード付き特別版. 15 / 山本崇一朗 著,,ゲッサン少年サンデーコミックススペシャル,"東京 : 小学館, 2021.2",153 p ; 18 cm
23513943,978-4-09-943083-2,,"機動戦士ガンダムサンダーボルト. 17 / 太田垣康男 著 ; 矢立肇, 富野由悠季 原案",限定版,Big superior comics special,"東京 : 小学館, 2021.3",1冊 (ページ付なし) ; 18 cm +
23524486,978-4-09-943084-9,,とっておきドラえもん. わきあいあい家族編 / 藤子・F・不二雄,特別版,てんとう虫コミックススペシャル,"東京 : 小学館, 2021.3",191 p ; 18 cm +
23529631,978-4-09-943085-6,,異世界に救世主として喚ばれましたが、アラサーには無理なので、ひっそりブックカフェ始めました。. 3 / 和泉杏花 原作 ; 近江谷 構成 ; 桜田霊子 作画,特装版,裏少年サンデーコミックス,"東京 : 小学館, 2021.5",156 p ; 18 cm +
23526315,978-4-09-943087-0,,バイトメーカー : 王様のΩ. 7 / 杉山美和子,特装版,ベツコミフラワーコミックス,"東京 : 小学館, 2021.5",160 p ; 18 cm +
23533623,978-4-09-943088-7,,恋と弾丸. 8 / 箕野希望 著,特装版,Cheese!フラワーコミックス,"東京 : 小学館, 2021.5",165 p ; 18 cm +
23562357,978-4-09-943089-4,,デッドデッドデーモンズデデデデデストラクション. 11 / 浅野いにお 著,限定版,ビッグスピリッツコミックススペシャル,"東京 : 小学館, 2021.8",202 p ; 18 cm
23568622,978-4-09-943091-7,,とっておきドラえもん. おいしいうれしいグルメ編 / 藤子・F・不二雄,特別版,てんとう虫コミックススペシャル,"東京 : 小学館, 2021.8",191 p ; 18 cm +
23620671,978-4-09-943093-1 (セット),,宵の嫁入り. 9 / 七尾美緒,特装版,Cheese!フラワーコミックス,"東京 : 小学館, 2021.12",2冊 (144; 別冊100 p) ; 18-26 cm
23614256,978-4-09-943096-2,,葬送のフリーレン. Vol. 6 / 山田鐘人 原作 ; アベツカサ 作画,特装版,少年サンデーコミックス,"東京 : 小学館, 2021.11",178 p ; 18 cm +
23623121,978-4-09-943097-9,,ミステリと言う勿れ. 10 / 田村由美,ミニカレンダー2022付き限定版,flowersフラワーコミックスα,"東京 : 小学館, 2021.12",190 p ; 18 cm
23556573,978-4-10-100176-0,,"本当の翻訳の話をしよう / 村上春樹, 柴田元幸 著",増補版,新潮文庫 ; む-5-44,"東京 : 新潮社, 2021.7",509p ; 16cm
23493979,978-4-10-100342-9,,噓 : Love Lies / 村山由佳 著,,新潮文庫 ; む-20-2,"東京 : 新潮社, 2021.2",669p ; 16cm
23498580,978-4-10-100462-4,,わたし、定時で帰ります。. 2 / 朱野帰子 著,,新潮文庫 ; あ-96-2,"東京 : 新潮社, 2021.3",458p ; 16cm
23520501,978-4-10-101352-7,,リバース&リバース / 奥田亜希子 著,,新潮文庫 ; お-107-2,"東京 : 新潮社, 2021.4",280p ; 16cm
23543680,978-4-10-101432-6,,火のないところに煙は / 芦沢央 著,,新潮文庫,"東京 : 新潮社, 2021.7",287 p ; 16 cm
23565771,978-4-10-101752-5,,ぼくはイエローでホワイトで、ちょっとブルー / ブレイディみかこ 著,,新潮文庫,"東京 : 新潮社, 2021.7",332 p ; 16 cm
23594281,978-4-10-101762-4,,はるか / 宿野かほる 著,,新潮文庫 ; や-81-2,"東京 : 新潮社, 2021.10",268p ; 16cm
23525624,978-4-10-101982-6,,全裸監督 : 村西とおる伝 / 本橋信宏 著,,新潮文庫 ; も-46-2,"東京 : 新潮社, 2021.5",868p ; 16cm
23534071,978-4-10-102072-3,,女副署長緊急配備 / 松嶋智左 著,,新潮文庫 ; ま-58-2,"東京 : 新潮社, 2021.6",359p ; 16cm
23468597,978-4-10-102441-7,,隣のずこずこ / 柿村将彦 著.,,新潮文庫 ; か-91-1,"東京 : 新潮社, 2020.12.",334p ; 16cm.
23469206,978-4-10-102461-5,,一発屋芸人列伝 / 山田ルイ53世 著,,新潮文庫 ; や-84-1,"東京 : 新潮社, 2020.12",308p ; 16cm
23476286,978-4-10-102481-3,,「日本の伝統」の正体 / 藤井青銅 著,,新潮文庫 ; ふ-59-1,"東京 : 新潮社, 2021.1",286p ; 16cm
23498860,978-4-10-102541-4,,生きるとか死ぬとか父親とか / ジェーン・スー 著,,新潮文庫 ; し-89-1,"東京 : 新潮社, 2021.3",246p ; 16cm
23498916,978-4-10-102561-2,,春待ち雑貨店ぷらんたん / 岡崎琢磨 著,,新潮文庫 ; お-110-1,"東京 : 新潮社, 2021.3",305p ; 16cm
23498539,978-4-10-102581-0,,結婚のためなら死んでもいい / 南綾子 著,,新潮文庫 ; み-66-1,"東京 : 新潮社, 2021.3",380p ; 16cm
23511405,978-4-10-102641-1,,オレたちのプロ野球ニュース : 野球報道に革命を起こした者たち / 長谷川晶一 著,,新潮文庫 ; は-77-1,"東京 : 新潮社, 2021.4",378p ; 16cm
23511805,978-4-10-102661-9,,物語を忘れた外国語 / 黒田龍之助 著,,新潮文庫 ; く-55-1,"東京 : 新潮社, 2021.4",224p ; 16cm
23511216,978-4-10-102681-7,,軌道 : 福知山線脱線事故JR西日本を変えた闘い / 松本創 著,,新潮文庫 ; ま-61-1,"東京 : 新潮社, 2021.4",474p ; 16cm
23520042,978-4-10-102741-8,,夜空に泳ぐチョコレートグラミー / 町田そのこ 著,,新潮文庫 ; ま-60-21,"東京 : 新潮社, 2021.4",328p ; 16cm
23527474,978-4-10-102761-6,,吃音 : 伝えられないもどかしさ / 近藤雄生 著,,新潮文庫 ; こ-71-1,"東京 : 新潮社, 2021.5",269p ; 16cm
23527233,978-4-10-102781-4,,雪ぐ人 : 「冤罪弁護士」今村核の挑戦 / 佐々木健一 著,,新潮文庫 ; さ-94-1,"東京 : 新潮社, 2021.5",294p ; 16cm
23527750,978-4-10-102841-5,,ルポ川崎 / 磯部涼 著,,新潮文庫 ; い-139-1,"東京 : 新潮社, 2021.5",334p ; 16cm
23526000,978-4-10-102861-3,,文豪の凄い語彙力 / 山口謠司 著,,新潮文庫 ; や-85-1,"東京 : 新潮社, 2021.5",268p ; 16cm
23524634,978-4-10-102881-1,,大奥づとめ : よろずおつとめ申し候 / 永井紗耶子 著,,新潮文庫 ; な-107-1,"東京 : 新潮社, 2021.5",334p ; 16cm
23534727,978-4-10-102941-2,,鏡じかけの夢 / 秋吉理香子 著,,新潮文庫 ; あ-103-1,"東京 : 新潮社, 2021.6",271p ; 16cm
23537499,978-4-10-102961-0,,自衛隊失格 : 私が「特殊部隊」を去った理由 / 伊藤祐靖 著,,新潮文庫 ; い-140-1,"東京 : 新潮社, 2021.6",282p ; 16cm
23550096,978-4-10-102981-8,,私の少女マンガ講義 / 萩尾望都 著 ; 矢内裕子 聞き手・構成,,新潮文庫 ; は-78-1,"東京 : 新潮社, 2021.7",298p ; 16cm
23560655,978-4-10-103051-7,,姫君を喰う話 : 宇能鴻一郎傑作短編集 / 宇能鴻一郎 著,,新潮文庫 ; う-28-1,"東京 : 新潮社, 2021.8",373p ; 16cm
23567348,978-4-10-103071-5,,「私」を受け容れて生きる : 父と母の娘 / 末盛千枝子 著,,新潮文庫 ; す-30-1,"東京 : 新潮社, 2021.8",375p ; 16cm
23560273,978-4-10-103141-5,,マリコ、うまくいくよ / 益田ミリ 著,,新潮文庫 ; ま-62-1,"東京 : 新潮社, 2021.8",210p ; 16cm
23594287,978-4-10-103241-2,,星夜航行. 上巻 / 飯嶋和一 著,,新潮文庫 ; い-142-1,"東京 : 新潮社, 2021.10",731p ; 16cm
23594288,978-4-10-103242-9,,星夜航行. 下巻 / 飯嶋和一 著,,新潮文庫 ; い-142-2,"東京 : 新潮社, 2021.10",790p ; 16cm
23594303,978-4-10-103261-0,,名もなき星の哀歌 / 結城真一郎 著,,新潮文庫 ; ゆ-16-1,"東京 : 新潮社, 2021.10",537p ; 16cm
23603585,978-4-10-103281-8,,うちのレシピ / 瀧羽麻子 著,,新潮文庫 ; た-133-1,"東京 : 新潮社, 2021.11",282p ; 16cm
23498583,978-4-10-103316-7,,鳥居の密室 : 世界にただひとりのサンタクロース / 島田荘司 著,,新潮文庫 ; し-28-6,"東京 : 新潮社, 2021.3",377p ; 16cm
23603591,978-4-10-103341-9,,蟻の棲み家 / 望月諒子 著,,新潮文庫 ; も-47-1,"東京 : 新潮社, 2021.11",475p ; 16cm
23607646,978-4-10-103361-7,,臆病な詩人、街へ出る。 / 文月悠光 著,,新潮文庫 ; ふ-60-1,"東京 : 新潮社, 2021.11",331p ; 16cm
23607642,978-4-10-103381-5,,一汁一菜でよいという提案 / 土井善晴 著,,新潮文庫 ; と-33-1,"東京 : 新潮社, 2021.11",224p ; 16cm
23619606,978-4-10-103421-8,,黄色いマンション黒い猫 / 小泉今日子 著,,新潮文庫 ; こ-72-1,"東京 : 新潮社, 2021.12",199p ; 16cm
23619150,978-4-10-103441-6,,1R(ラウンド)1分34秒 / 町屋良平 著,,新潮文庫 ; ま-63-1,"東京 : 新潮社, 2021.12",182p ; 16cm
23619159,978-4-10-103461-4,,鬼憑き十兵衛 / 大塚已愛 著,,新潮文庫 ; お-111-1,"東京 : 新潮社, 2021.12",394p ; 16cm
23497795,978-4-10-105051-5,,鏡子の家 / 三島由紀夫 著,新版,新潮文庫 ; み-3-6,"東京 : 新潮社, 2021.3",637p ; 16cm
23507784,978-4-10-105052-2,,絹と明察 / 三島由紀夫 著,新版,新潮文庫 ; み-3-37,"東京 : 新潮社, 2021.4",379p ; 16cm
23598752,978-4-10-105053-9,,美徳のよろめき / 三島由紀夫 著,新版,新潮文庫 ; み-3-9,"東京 : 新潮社, 2021.10",211p ; 16cm
23598756,978-4-10-105054-6,,音楽 / 三島由紀夫 著,新版,新潮文庫 ; み-3-17,"東京 : 新潮社, 2021.10",271p ; 16cm
23493913,978-4-10-105419-3,,草薙の剣 / 橋本治 著,,新潮文庫 ; は-15-9,"東京 : 新潮社, 2021.2",443p ; 16cm
23534085,978-4-10-105835-1,,"もう一杯、飲む? / 角田光代, 島本理生, 燃え殻, 朝倉かすみ, ラズウェル細木, 越谷オサム, 小泉武夫, 岸本佐知子, 北村薫 著",,新潮文庫 ; し-21-21,"東京 : 新潮社, 2021.6",232p ; 16cm
23564788,978-4-10-106414-7,,冥界からの電話 / 佐藤愛子 著,,新潮文庫 ; さ-20-4,"東京 : 新潮社, 2021.8",158p ; 16cm
23476072,978-4-10-112535-0,,遺訓 / 佐藤賢一 著,,新潮文庫 ; さ-47-5,"東京 : 新潮社, 2021.1",641p ; 16cm
23486179,978-4-10-114734-5,,心が挫けそうになった日に / 五木寛之 著,,新潮文庫 ; い-15-34,"東京 : 新潮社, 2021.2",201p ; 16cm
23485227,978-4-10-115200-4,,文豪ナビ司馬遼太郎 / 新潮文庫 編,,新潮文庫 ; し-9-0,"東京 : 新潮社, 2021.2",188p ; 16cm
23534094,978-4-10-117155-5,,世界はゴ冗談 / 筒井康隆 著,,新潮文庫 ; つ-4-55,"東京 : 新潮社, 2021.6",277p ; 16cm
23468775,978-4-10-118123-3,,小説イタリア・ルネサンス. 3 / 塩野七生 著.,,新潮文庫 ; し-12-23,"東京 : 新潮社, 2020.12.",291p 図版8枚 ; 16cm.
23475947,978-4-10-118124-0,,小説イタリア・ルネサンス. 4 / 塩野七生 著,,新潮文庫 ; し-12-24,"東京 : 新潮社, 2021.1",495p 図版8枚 ; 16cm
23468620,978-4-10-118714-3,,カタストロフ・マニア / 島田雅彦 著.,,新潮文庫 ; し-29-14,"東京 : 新潮社, 2020.12.",401p ; 16cm.
23476067,978-4-10-119124-9,,愉楽にて / 林真理子 著,,新潮文庫 ; は-18-14,"東京 : 新潮社, 2021.1",637p ; 16cm
23519977,978-4-10-119725-8,,愛さずにはいられない / 藤田宜永 著,,新潮文庫 ; ふ-18-15,"東京 : 新潮社, 2021.4",779p ; 16cm
23561804,978-4-10-120194-8,,夏の騎士 / 百田尚樹 著,,新潮文庫 ; ひ-39-4,"東京 : 新潮社, 2021.8",286p ; 16cm
23468621,978-4-10-120382-9,,クローゼット / 千早茜 著.,,新潮文庫 ; ち-8-2,"東京 : 新潮社, 2020.12.",289p ; 16cm.
23477395,978-4-10-120543-4,,庭 / 小山田浩子 著,,新潮文庫 ; お-95-3,"東京 : 新潮社, 2021.1",299p ; 16cm
23477348,978-4-10-120584-7,,うかれ女島 / 花房観音 著,,新潮文庫 ; は-67-4,"東京 : 新潮社, 2021.1",369p ; 16cm
23619153,978-4-10-120622-6,,徴産制 / 田中兆子 著,,新潮文庫 ; た-119-2,"東京 : 新潮社, 2021.12",370p ; 16cm
23498865,978-4-10-120743-8,,出版禁止 : 死刑囚の歌 / 長江俊和 著,,新潮文庫 ; な-96-3,"東京 : 新潮社, 2021.3",384p ; 16cm
23542031,978-4-10-120762-9,,月まで三キロ / 伊与原新 著,,新潮文庫,"東京 : 新潮社, 2021.7",361 p ; 16 cm
23594306,978-4-10-120953-1,,はしからはしまで / 梶よう子 著,,新潮文庫 ; みとや・お瑛仕入帖 か-79-3.,"東京 : 新潮社, 2021.10",378p ; 16cm
23524319,978-4-10-121072-8,,ひとつむぎの手 / 知念実希人 著,,新潮文庫 ; ち-7-72,"東京 : 新潮社, 2021.5",420p ; 16cm
23468596,978-4-10-121133-6,,傍流の記者 / 本城雅人 著.,,新潮文庫 ; ほ-26-3,"東京 : 新潮社, 2020.12.",359p ; 16cm.
23534730,978-4-10-121153-4,,夜の側に立つ / 小野寺史宜 著,,新潮文庫 ; お-100-3,"東京 : 新潮社, 2021.6",381p ; 16cm
23603597,978-4-10-121184-8,,方丈の孤月 : 鴨長明伝 / 梓澤要 著,,新潮文庫 ; あ-91-4,"東京 : 新潮社, 2021.11",398p ; 16cm
23524641,978-4-10-121242-5,,月の炎 / 板倉俊之 著,,新潮文庫 ; い-131-2,"東京 : 新潮社, 2021.5",341p ; 16cm
23527237,978-4-10-121462-7,,僕とぼく : 佐世保事件で妹を奪われた兄と弟 / 川名壮志 著,,新潮文庫 ; か-82-2,"東京 : 新潮社, 2021.5",302p ; 16cm
23560656,978-4-10-121653-9,,ざんねんなスパイ / 一條次郎 著,,新潮文庫 ; い-133-3,"東京 : 新潮社, 2021.8",375p ; 16cm
23537239,978-4-10-123526-4,,ナチスの森で : オリンピア1936 / 沢木耕太郎 著,,新潮文庫 ; さ-7-41,"東京 : 新潮社, 2021.6",421p ; 16cm
23537240,978-4-10-123527-1,,冠(コロナ)〈廃墟の光〉 : オリンピア1996 / 沢木耕太郎 著,,新潮文庫 ; さ-7-42,"東京 : 新潮社, 2021.6",471p ; 16cm
23600411,978-4-10-125344-2,,鳥と雲と薬草袋/風と双眼鏡、膝掛け毛布 / 梨木香歩 著,,新潮文庫 ; な-37-14,"東京 : 新潮社, 2021.10",316p ; 16cm
23498585,978-4-10-125484-5,,ふたりぐらし / 桜木紫乃 著,,新潮文庫 ; さ-82-4,"東京 : 新潮社, 2021.3",277p ; 16cm
23519872,978-4-10-125663-4,,からくり写楽 : 蔦屋重三郎、最後の賭け / 野口卓 著,,新潮文庫 ; の-16-3,"東京 : 新潮社, 2021.4",491p ; 16cm
23519980,978-4-10-125713-6,,地球星人 / 村田沙耶香 著,,新潮文庫 ; む-17-3,"東京 : 新潮社, 2021.4",323p ; 16cm
23493827,978-4-10-125772-3,,文字渦 / 円城塔 著,,新潮文庫 ; え-24-2,"東京 : 新潮社, 2021.2",417p ; 16cm
23603608,978-4-10-125964-2,,常設展示室 = Permanent Collection / 原田マハ 著,,新潮文庫 ; は-63-4,"東京 : 新潮社, 2021.11",237p ; 16cm
23601020,978-4-10-126232-1,,ナチュラリスト : 生命を愛でる人 / 福岡伸一 著,,新潮文庫 ; ふ-49-2,"東京 : 新潮社, 2021.10",282p ; 16cm
23607635,978-4-10-126592-6,,"ゴリラの森、言葉の海 / 山極寿一, 小川洋子 著",,新潮文庫 ; や-74-2,"東京 : 新潮社, 2021.11",291p ; 16cm
23547436,978-4-10-126625-1,,さよならは仮のことば : 谷川俊太郎詩集 / 谷川俊太郎 著,,新潮文庫 ; た-60-11,"東京 : 新潮社, 2021.7",260p ; 16cm
23493923,978-4-10-126853-8,,編集長の条件 / 長崎尚志 著,,新潮文庫 ; 醍醐真司の博覧推理ファイル な-90-3.,"東京 : 新潮社, 2021.2",443p ; 16cm
23621084,978-4-10-127235-1,,問答無用 / 櫻井よしこ 著,,新潮文庫 ; さ-41-15,"東京 : 新潮社, 2021.12",412p ; 16cm
23607637,978-4-10-127246-7,,日本の聖域(サンクチュアリ)ザ・コロナ / 「選択」編集部 編,,新潮文庫 ; せ-14-6,"東京 : 新潮社, 2021.11",325p ; 16cm
23594309,978-4-10-127375-4,,玄鳥さりて / 葉室麟 著,,新潮文庫 ; は-57-4,"東京 : 新潮社, 2021.10",323p ; 16cm
23525998,978-4-10-127462-1,,"どうやらオレたち、いずれ死ぬっつーじゃないですか / みうらじゅん, リリー・フランキー 著",,新潮文庫 ; み-52-2,"東京 : 新潮社, 2021.5",248p ; 16cm
23498859,978-4-10-128541-2,,富山地方鉄道殺人事件 / 西村京太郎 著,,新潮文庫 ; 十津川警部シリーズ に-5-41.,"東京 : 新潮社, 2021.3",278p ; 16cm
23560658,978-4-10-128542-9,,さらば南紀の海よ / 西村京太郎 著,,新潮文庫 ; 十津川警部シリーズ に-5-42.,"東京 : 新潮社, 2021.8",269p ; 16cm
23511804,978-4-10-129413-1,,少しぐらいの嘘は大目に : 向田邦子の言葉 / 向田邦子 著 ; 碓井広義 編,,新潮文庫 ; む-3-21,"東京 : 新潮社, 2021.4",244p ; 16cm
23469204,978-4-10-129478-0,,"私的読食録 / 堀江敏幸, 角田光代 著",,新潮文庫 ; ほ-16-31,"東京 : 新潮社, 2020.12",342p ; 16cm
23619160,978-4-10-130338-3,,辞表 : 高杉良傑作短編集 / 高杉良 著,,新潮文庫 ; た-52-29,"東京 : 新潮社, 2021.12",327p ; 16cm
23519879,978-4-10-130758-9,,野の春 / 宮本輝 著,,新潮文庫 ; 流転の海 ; み-12-58. 第9部,"東京 : 新潮社, 2021.4",549p ; 16cm
23603610,978-4-10-130759-6,,もうひとつの「流転の海」 / 宮本輝 著 ; 堀井憲一郎 編,,新潮文庫 ; み-12-59,"東京 : 新潮社, 2021.11",247p ; 16cm
23618411,978-4-10-131673-4,,ノースライト / 横山秀夫 著,,新潮文庫 ; よ-28-3,"東京 : 新潮社, 2021.12",546p ; 16cm
23476069,978-4-10-131934-6,,湖畔の愛 / 町田康 著,,新潮文庫 ; ま-20-4,"東京 : 新潮社, 2021.1",294p ; 16cm
23480101,978-4-10-132539-2,,43回の殺意 : 川崎中1男子生徒殺害事件の深層 / 石井光太 著,,新潮文庫 ; い-99-9,"東京 : 新潮社, 2021.1",357p ; 16cm
23493859,978-4-10-133059-4,,秘録島原の乱 / 加藤廣 著,,新潮文庫 ; か-48-9,"東京 : 新潮社, 2021.2",360p ; 16cm
23607064,978-4-10-133182-9,,生き抜くためのドストエフスキー入門 : 「五大長編」集中講義 / 佐藤優 著,,新潮文庫 ; さ-62-11,"東京 : 新潮社, 2021.11",238p ; 16cm
23490659,978-4-10-133677-0,,アトラス / 神永学 著,,新潮文庫 ; 天命探偵Next Gear か-58-7.,"東京 : 新潮社, 2021.2",445p ; 16cm
23512521,978-4-10-134677-9,,流転の海読本 / 堀井憲一郎 著,,新潮文庫 ; み-12-49,"東京 : 新潮社, 2021.4","237,10p ; 16cm"
23543682,978-4-10-134940-4,,ハレルヤ! / 重松清 著,,新潮文庫,"東京 : 新潮社, 2021.7",358 p ; 16 cm
23594316,978-4-10-135752-2,,ミッキーマウスの憂鬱ふたたび / 松岡圭祐 著,,新潮文庫 ; ま-34-2,"東京 : 新潮社, 2021.10",279p ; 16cm
23594326,978-4-10-135779-9,,せき越えぬ / 西條奈加 著,,新潮文庫 ; さ-64-15,"東京 : 新潮社, 2021.10",285p ; 16cm
23621079,978-4-10-136255-7,,トヨタ物語 / 野地秩嘉 著,,新潮文庫 ; の-13-5,"東京 : 新潮社, 2021.12",580p ; 16cm
23603612,978-4-10-136878-8,,限界病院 / 久間十義 著,,新潮文庫 ; ひ-30-8,"東京 : 新潮社, 2021.11",485p ; 16cm
23477397,978-4-10-137440-6,,神仙の告白 : 旅路の果てに / 仁木英之 著,,新潮文庫 ; 僕僕先生 に-22-10.,"東京 : 新潮社, 2021.1",334p ; 16cm
23476294,978-4-10-137441-3,,師弟の祈り : 旅路の果てに / 仁木英之 著,,新潮文庫 ; 僕僕先生 に-22-11.,"東京 : 新潮社, 2021.1",371p ; 16cm
23524644,978-4-10-138864-9,,ウィステリアと三人の女たち / 川上未映子 著,,新潮文庫 ; か-64-4,"東京 : 新潮社, 2021.5",190p ; 16cm
23534733,978-4-10-139166-3,,茶筅の旗 / 藤原緋沙子 著,,新潮文庫 ; ふ-46-21,"東京 : 新潮社, 2021.6",366p ; 16cm
23498867,978-4-10-142559-7,,いっちみち / 乃南アサ 著,,新潮文庫 ; 乃南アサ短編傑作選 の-9-45.,"東京 : 新潮社, 2021.3",376p ; 16cm
23607640,978-4-10-142560-3,,美麗島紀行 : つながる台湾 / 乃南アサ 著,,新潮文庫 ; の-9-51,"東京 : 新潮社, 2021.11",301p ; 16cm
23556574,978-4-10-144842-8,,「十五少年漂流記」への旅 : 幻の島を探して / 椎名誠 著,,新潮文庫 ; し-25-42,"東京 : 新潮社, 2021.7",237p ; 16cm
23498587,978-4-10-145717-8,,ペインレス. 上巻 / 天童荒太 著,,新潮文庫 ; て-2-7,"東京 : 新潮社, 2021.3",357p ; 16cm
23497876,978-4-10-145718-5,,ペインレス. 下巻 / 天童荒太 著,,新潮文庫 ; て-2-8,"東京 : 新潮社, 2021.3",376p ; 16cm
23537241,978-4-10-145922-6,,通訳者たちの見た戦後史 : 月面着陸から大学入試まで / 鳥飼玖美子 著,,新潮文庫 ; と-16-2,"東京 : 新潮社, 2021.6",398p ; 16cm
23542030,978-4-10-146139-7,,てんげんつう / 畠中恵 著,,新潮文庫,"東京 : 新潮社, 2021.7",335 p ; 16 cm
23618396,978-4-10-146174-8,,またあおう / 畠中恵 著,,新潮文庫 ; は-37-20,"東京 : 新潮社, 2021.12",310p ; 16cm
23623600,978-4-10-146175-5,,しゃばけごはん / 畠中恵 著 ; 川津幸子 料理,,新潮文庫 ; は-37-47,"東京 : 新潮社, 2021.12",153p ; 16cm
23468592,978-4-10-180204-6,,それでも、あなたは回すのか / 紙木織々 著.,,新潮文庫 ; nex し-88-1.,"東京 : 新潮社, 2020.12.",363p ; 16cm.
23468622,978-4-10-180207-7,,額装師の祈り : 奥野夏樹のデザインノート / 谷瑞恵 著.,,新潮文庫 ; nex た-132-1.,"東京 : 新潮社, 2020.12.",328p ; 16cm.
23475948,978-4-10-180208-4,,冬の朝、そっと担任を突き落とす / 白河三兎 著,,新潮文庫 ; nex し-86-2.,"東京 : 新潮社, 2021.1",319p ; 16cm
23476549,978-4-10-180209-1,,物件探偵 / 乾くるみ 著,,新潮文庫 ; nex い-138-1.,"東京 : 新潮社, 2021.1",292p ; 16cm
23492201,978-4-10-180210-7,,今夜、もし僕が死ななければ / 浅原ナオト 著,,新潮文庫 ; nex あ-102-1.,"東京 : 新潮社, 2021.2",327p ; 16cm
23490660,978-4-10-180211-4,,ひとでちゃんに殺される / 片岡翔 著,,新潮文庫 ; nex か-92-1.,"東京 : 新潮社, 2021.2",302p ; 16cm
23498541,978-4-10-180212-1,,さよならの言い方なんて知らない。. 5 / 河野裕 著,,新潮文庫 ; nex こ-60-15.,"東京 : 新潮社, 2021.3",364p ; 16cm
23518141,978-4-10-180213-8,,死に至る恋は噓から始まる / 瀬尾順 著,,新潮文庫 ; nex せ-19-1.,"東京 : 新潮社, 2021.4",263p ; 16cm
23498436,978-4-10-180214-5,,残業のあと、朝焼けに佇む彼女と : Dare to Play Gacha? 2 / 紙木織々 著,,新潮文庫 ; nex し-88-2.,"東京 : 新潮社, 2021.3",349p ; 16cm
23516724,978-4-10-180215-2,,心が折れた夜のプレイリスト / 竹宮ゆゆこ 著,,新潮文庫 ; nex た-111-5.,"東京 : 新潮社, 2021.3",263p ; 16cm
23524650,978-4-10-180216-9,,死神と弟子とかなり残念な小説家。 / 榎田ユウリ 著,,新潮文庫 ; nex え-25-4.,"東京 : 新潮社, 2021.5",296p ; 16cm
23547703,978-4-10-180217-6,,ニューノーマル・サマー / 椎名寅生 著,,新潮文庫 ; nex し-90-1.,"東京 : 新潮社, 2021.7",276p ; 16cm
