全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23605497,978-4-910582-00-9,,ハニーベリーの獣 / 白松 著,,ジュネットコミックス ; ピアスシリーズ ; 403. 603,"東京 : ジュネット, 2021.11",1冊 ; 19 cm
23625154,978-4-910582-01-6,,めっちゃ、かわいすぎんねん / 六又るん♪ 著,,ジュネットコミックス ; ピアスシリーズ ; 404. 605,"東京 : ジュネット, 2021.12",189 p ; 19 cm
23617247,978-4-910585-71-0,,祝電 / 近藤健,,こんけんどうエッセイ集 ; 第1集,"東京 : 随筆春秋, 2021.11",242 p ; 19 cm
23578249,978-4-910591-01-8,,葫蘆島 : 歌集 / 松嶋紀之,,ぷりずむ叢書 ; 第21篇,"新潟 : 喜怒哀楽書房 (制作・印刷), [2021.7]",173 p ; 22 cm
23607027,978-4-910591-04-9,,万葉放浪記 : 越中万葉から : 詩集 / 新保啓,,,"[上越] : [新保啓], 2021.11",89 p ; 21 cm
23625604,978-4-910593-01-2,,あしたもきっと = Contrail / Daisuke Katoh,,,"[東京] : ニコモ, 2021.5",1冊 (ページ付なし) ; 26 cm
23625610,978-4-910593-02-9,,"みつばちれっしゃでいこう = Take the ""bee"" train / Daisuke Katoh",,,"[東京] : ニコモ, 2021.5",1冊 (ページ付なし) ; 26 cm
23625611,978-4-910593-04-3,,うしろすがたはだれだろう? = Who is that I see from / Daisuke Katoh,,,"[東京] : ニコモ, 2021.5",[8] 枚 ; 26 cm
23569869,978-4-910593-09-8,,キラキラすること / 井上眞由美 作・絵,,,"[東京] : ニコモ, 2021.5",1冊 (ページ付なし) ; 24 cm
23569558,978-4-910593-12-8,,てんしはいつもそばに / つむぎ 作・絵,,,"[東京] : ニコモ, 2021.6",[10] 枚 ; 19 × 19 cm
23570062,978-4-910593-13-5,,みんなはんぶんこ = Sharing everything half and half / わこ さく ; ねもとまこ え ; いしづかひろき&ロナルド・キブラー やく,,,"[東京] : ニコモ, 2021.5",1冊 (ページ付なし) ; 19 × 19 cm
23571172,978-4-910593-15-9,,トントンして!! / 陽葵ちま 作・絵,,,"[東京] : ニコモ, 2021.6",1冊 (ページ付なし) ; 19 × 19 cm
23625612,978-4-910593-16-6,,あめの日 = A day in the rain / Daisuke Katoh,,,"[東京] : ニコモ, 2021.6",[8] 枚 ; 26 cm
23571178,978-4-910593-18-0,,青い涙 / おぜきはるか 作・絵,,,"[東京] : ニコモ, 2021.6",1冊 (ページ付なし) ; 19 × 19 cm
23567048,978-4-910593-19-7,,かばくんのはいしゃさん / おかだなおき 作・監修 ; カワダクニコ 絵・編集・デザイン,,,"[東京] : ニコモ, 2021.6",1冊(ページ付なし) ; 19×19cm
23606360,978-4-910593-21-0,,しらす / ひらやまてるみ,,,"[東京] : ニコモ, 2021.6",1冊 (ページ付なし) ; 24 cm
23569552,978-4-910593-24-1,,カラスのこけこっこー / まつおかゆい 作・絵,,,"[東京] : ニコモ, 2021.6",1冊 (ページ付なし) ; 19 × 19 cm
23619825,978-4-910593-26-5,,ぼくはほんやさんになる / 菊池壮一 さく ; 塚本やすし え,,,"[東京] : ニコモ, 2021.7",1冊(ページ付なし) ; 27cm
23571220,978-4-910593-27-2,,バンシルさんのおうち / Kie Pinoko 文・絵,,,"[東京] : ニコモ, 2021.7",1冊 (ページ付なし) ; 24 cm
23600723,978-4-910593-33-3,,絵のない絵本 / せがわのりこ,,,"[東京] : ニコモ, 2021.7",1冊 (ページ付なし) ; 26 cm
23600188,978-4-910593-38-8,,ムン / みそら 作・絵,,,"[東京] : ニコモ, 2021.7",1冊 (ページ付なし) ; 17 × 21 cm
23571211,978-4-910593-40-1,,サラのもりとアンのゆめ / 夏川結糸,,,"[東京] : ニコモ, 2021.7",1冊 (ページ付なし) ; 24 cm
23625600,978-4-910593-41-8,,たぬきむしの旅立ち / ふなのまき 作・絵,,たぬきむしシリーズ ; 1,"[東京] : ニコモ, 2021.7",1冊 (ページ付なし) ; 26 cm
23600699,978-4-910593-49-4,,みつばちのおはなし / せがわのりこ ぶんとえ,,,"[東京] : ニコモ, 2021.8",1冊 (ページ付なし) ; 26 cm
23600370,978-4-910593-50-0,,あかちゃんってパンみたい / たなかまりこ さく・え,,,"[東京] : ニコモ, 2021.7",1冊 (ページ付なし) ; 19 × 19 cm
23606365,978-4-910593-54-8,,おいしいあまもり / はっとりひろき,,,"[東京] : ニコモ, 2021.11",1冊 (ページ付なし) ; 27 cm
23600189,978-4-910593-57-9,,くものうえのアイスクリームやさん / 植村真子 作・絵,,,"[東京] : ニコモ, 2021.8",1冊 (ページ付なし) ; 24 cm
23600365,978-4-910593-58-6,,どぐうちゃんのオムライス / すぴか さく・え,,,"[東京] : ニコモ, 2021.8",1冊 (ページ付なし) ; 19 × 19 cm
23600542,978-4-910593-59-3,,12 months of the rabbit in love with… = こいするうさぎの12かげつ / Kie Pinoko [文・絵],,,"[東京] : ニコモ, 2021.8",1冊 (ページ付なし) ; 24 cm
23607753,978-4-910593-60-9,,おかあさんありがとう / 柴田理恵 作 ; 塚本やすし 絵 ; 菊池壮一 編,,,"[東京] : ニコモ, 2021.10",1冊(ページ付なし) ; 27cm
23600186,978-4-910593-63-0,,しょうまさん = Shoma / 片岡妙晶 作・絵,,,"[東京] : ニコモ, 2021.8",1冊 (ページ付なし) ; 17 × 21 cm
23600700,978-4-910593-64-7,,ララとあなたと仲間の秘密 / 霜月やよい 作 ; ゆざわひろゆき 絵,,,"[東京] : ニコモ, 2021.9",1冊 (ページ付なし) ; 24 cm
23600724,978-4-910593-65-4,,石号ものがたり : 世界中の柴犬60万頭のルーツになった強運な犬のほんとうにあったお話 / もりおかあや 絵 ; かわべまゆみ 文,,,"[東京] : ニコモ, 2021.9",32 p ; 24 cm
23607651,978-4-910593-68-5,,バスがきたよ / 藤本ともひこ 作・絵,,,"[東京] : ニコモ, 2021.10",1冊(ページ付なし) ; 21×21cm
23616176,978-4-910593-70-8,,かくかくしかく : カレミニョンのえほん / サノエミコ 作・絵,,,"[東京] : ニコモ, 2021.9",1冊 (ページ付なし) ; 19 × 19 cm
23618550,978-4-910593-73-9,,"こなくてよかったサンタクロース = I'm glad you didn't come,Santa Claus! / 毒蝮三太夫 さく ; 塚本やすし え",,,"[東京] : ニコモ, 2021.11",1冊(ページ付なし) ; 27cm
23606363,978-4-910593-76-0,,おかしのかみさま / サトウヒロシ,,,"[東京] : ニコモ, 2021.11",1冊 (ページ付なし) ; 26 cm
23600701,978-4-910593-77-7,,あおいきりん / 夏川結糸,,,"[東京] : ニコモ, 2021.9",1冊 (ページ付なし) ; 24 cm
23606297,978-4-910593-78-4,,おっぱいちゃん / たなかまりこ さく・え,,,"[東京] : ニコモ, 2021.10",1冊 (ページ付なし) ; 19 × 19 cm
23606359,978-4-910593-81-4,,たまちゃん / ほしのくみこ 作・絵,,,"[東京] : ニコモ, 2021.10",1冊 (ページ付なし) ; 24 cm
23624023,978-4-910593-84-5,,とんがりみんどりとトカゲのカナ子 / 糸井文彦 文・絵,,,"[東京] : ニコモ, 2021.10",1冊 (ページ付なし) ; 26 cm
23616183,978-4-910593-90-6,,空、翔ブ、ペンギン。「ねぇ、みてみて!」 / あさかわようこ 作・絵,,,"[東京] : ニコモ, 2021.10",1冊 (ページ付なし) ; 26 cm
23616178,978-4-910593-92-0,,いろ、イロイロ / はなばたのなか,,,"[東京] : ニコモ, 2021.11",[8] 枚 ; 19 × 19 cm
23625589,978-4-910593-95-1,,生きているということ / まつざきさやか,,,"[東京] : ニコモ, 2021.11",1冊 (ページ付なし) ; 26 cm
23547607,978-4-910595-00-9,,非ずのこころ / 形山睡峰 著,,,"札幌 : エイチエス, 2021.6",203p ; 20cm
23612113,978-4-910595-01-6,,HOKKAIDO POWDER BELT / Key Sato [撮影] ; Takeshi Kodama [著],,Ride The Earth Photobook ; 08,"[札幌] : [エイチエス], [2021.11]",1冊(ページ付なし) ; 21×27cm
23563115,978-4-910596-00-6,,海釣り完全読本 : 令和最新版 : 陸っぱりから沖釣りまで魚種別必釣法をシンプル解説 / TSURINEWS 編著,,,"東京 : 週刊つりニュース, 2021.7",159p ; 21cm
23582853,978-4-910602-00-4,,これからの「社会の変え方」を、探しにいこう。 : スタンフォード・ソーシャルイノベーション・レビューベストセレクション10 / 田口未和 [ほか] 訳,,,"東京 : SSIR Japan〈一般社団法人ソーシャル・インベストメント・パートナーズ〉, 2021.8",189p ; 24cm
23624827,978-4-910605-09-8,,剣道と刀法 : 真剣と竹刀剣道の融合を目指す / 近藤光,,,"東京 : 剣道日本, 2021.11",143 p ; 26 cm
23562712,978-4-910612-00-3,,Dr.Nodaの宇宙料理店 / 野田学 著,,,"安曇野 : プレアデス出版, 2021.8",265p ; 21cm
23618018,978-4-910612-01-0,,点火! : 液体燃料ロケット推進剤の開発秘話 / ジョン・D・クラーク 著 ; 高田剛 訳,,,"安曇野 : プレアデス出版, 2021.11",270p ; 22cm
23557440,978-4-910615-00-4,,幕末風聞集 / 馬場弘臣 編集兼監修,増補改訂版,,"厚木 : 野の花出版社, 2021.7","242, 17 p ; 26 cm"
23607631,978-4-910616-00-1,,"心を変えれば、世界が変わる = Change your mind,change the world. : 世の中の「7つの原則」とは～心と現実は繋がっている / 鴨頭嘉人 著",,,"東京 : 鴨ブックス, 2021.10",207p ; 19cm
23577555,978-4-910619-00-2,,ふたりのももたろう / 木戸優起 作・企画・造本 ; キタハラケンタ 絵,,,"東京 : ドリームインキュベータ, 2021.8",1冊 ; 26 cm
23579421,978-4-910620-00-8,,囲碁de脳トレ : 囲碁を使った新しい脳トレ. 初級編 / 桑本晋平 [著],,,"出雲 : イフウ, 2021.8",100 p ; 15 cm
23585019,978-4-910622-00-2,,倒産七転び八起き : 体験的倒産の法則 / 泰山秀政 著,,,"横浜 : 全国生前整理サポートセンター, 2021.6",198 p ; 21 cm
23579629,978-4-910630-00-7,,"ライオンぼうず / 愛知県小中学校長会, 名古屋市立小中学校長会, 愛知県小中学校PTA連絡協議会, 名古屋市立小中学校PTA協議会 編集",,あいち・どくしょタイムぶんこ,"名古屋 : 愛知県教育振興会, 2021.11",48 p ; 26 cm
23579626,978-4-910630-01-4,,"魔女の切符 / 愛知県小中学校長会, 名古屋市立小中学校長会, 愛知県小中学校PTA連絡協議会, 名古屋市立小中学校PTA協議会 編集",,あいち・読書タイム文庫,"名古屋 : 愛知県教育振興会, 2021.11",215 p ; 19 cm
23620867,978-4-910634-00-5,,"青ツタの丘に君と立つ / キム・ジンファン, チョン・ジェギュ 著 ; 平島望 訳",,,"大阪 : BJ-Books, 2021.11",253 p ; 19 cm
23607325,978-4-910643-31-1,,"中医鍼灸鍼灸処方学 / 李伝岐, 李宛亮 著 ; 兵頭明 監訳",,,"市川 : 東洋学術出版社, 2021.10","16, 796 p ; 26 cm"
23582979,978-4-910644-01-1,,ネイリストのための材料学book. ジェル・アクリル編 / 筒井美貴 著,改訂版,,"大阪 : パピエ編集室, 2021.8",29 p ; 30 cm
23585432,978-4-910646-00-8,,Colorいつか見た風景 = Somehow familiar places / 北井一夫,,,"東京 : PCT, 2021.8",87 p ; 25 × 25 cm
23586163,978-4-910650-00-5,,息子からの伝言 : 20年目の9・11心の旅路 / 白鳥晴弘,,,"町田 : 健灯商會, 2021.9",214 p ; 19 cm
23613468,978-4-910663-36-4,,神とつながる魔法の呼吸カフェ / 住吉克明 著,,,"北杜 : 協立コミュニケーションズ, 2021.10",137 p ; 21 cm
23607544,978-4-910673-00-4,,トシさんが行く! : 北海道の食の礎を築いた鶴岡トシのパワフル人生記 / 渡部俊弘 監修,,,"恵庭 : 北海道文教大学出版会, 2021.9",160 p ; 19 cm
23586381,978-4-910674-00-1,,不自由な意思 : 詩集 / 長岡新一,,,"昭和町 (山梨県) : アスパラ社, 2021.9",211 p ; 20 cm
23614910,978-4-910675-00-8,,共に揺れる、共に育つ : 四十年間教壇に立った或る教師の想い / 杉原米和,,,"白岡 : りょうゆう出版, 2021.11",207 p ; 19 cm
23599671,978-4-910677-00-2,,日本政治の一証言 : 社会党と土井たか子の時代 / 国正武重,オンデマンド版,,"相模原 : アルスロンガ, 2021.9",207 p ; 19 cm
23624457,978-4-910693-00-2,,"ザ・メンタルモデルワークブック = THE MENTAL MODEL WORKBOOK : 自分を「観る」から始まる生きやすさへのパラダイムシフト / 由佐美加子, 中村伸也 著",,,"東京 : オオルリ社, 2021.11",357p ; 19cm
23622798,978-4-910707-01-3,,江島縁起 / ゴリラせんせい 文・絵,,,"藤沢 : シマダ出版, 2021.11",紙芝居 1組 (9枚) ; 27 × 38 cm
23605848,978-4-910708-00-3,,「私のアメリカ」と世界旅日記 = My journey in the U.S. and around the world by Iwao Mori : 森巖エッセイ集 : dedicated to my children and grand children / 森巖 著,,,"東京 : 遊人工房, 2021.10",207 p ; 21 cm
23625588,978-4-910745-01-5,,パン / なかざわさより 作・絵,,,"[東京] : ニコモ, 2021.11",[4] 枚 ; 19 × 19 cm
23472652,978-4-914949-19-8,,視覚・運動ゲシュタルト・テストとその臨床的使用 / ローレッタ・ベンダー 著 ; 高橋省己 訳.,改訂版.,米国矯正精神医学協会モノグラフ ; no. 3,"京都 : 三京房, 2012.6.",153p ; 27cm.
23624848,978-4-914955-24-3,,コロナ日記. 続 / 片木威,,,"大阪 : 産業新聞社, 2021.12",335 p ; 19 cm
23510009,978-4-914974-40-4,,ペリ子ちゃんのイラスト戦車アラカルト / ふじたゆきひさ イラスト・文,,,"東京 : アルゴノート, 2020.8",1冊 (ページ付なし) ; 30 cm
23486015,978-4-914974-41-1,,幻の東部戦線 : 第二次大戦後のドイツ再軍備と冷戦 / 古峰文三,,,"東京 : アルゴノート, 2020.12","160 p, [1] 枚 (折り込み) ; 26 cm"
23564143,978-4-914974-42-8,,世界のAFV. 2021-2022,,,"東京 : アルゴノート, 2021.3",216 p ; 26 cm
23607327,978-4-914974-43-5,,艦艇大百科. 上,,,"東京 : アルゴノート社, 2021.10",229 p ; 21 cm
23483310,978-4-915106-24-8,,経済産業ハンドブック : 経済産業省職員録・主要団体名簿. 2021 / 商工会館 編,,,"東京 : 商工会館, 2020.12","862,55p ; 19cm"
23624105,978-4-915106-25-5,,経済産業ハンドブック : 経済産業省職員録 主要団体名簿. 2022,,,"東京 : 商工会館, 2021.12","870, 55 p ; 19 cm"
23474437,978-4-915143-63-2,,道 : 前を向いて歩き続けるために : 親たちの「非行」体験 第4集 / 「非行」と向き合う親たちの会 編,,,"東京 : 新科学出版社, 2020.12",218p ; 19cm
23609254,978-4-915143-66-3,,光に向かって爆走人生! : 昔裏社会、今校長 / しげき 著,,,"東京 : 新科学出版社, 2021.9",222 p ; 19 cm
23589464,978-4-915245-75-6,,花合歓 : 句集 / 榎本好宏,,,"国立 : 樹芸書房, 2021.9",165 p ; 19 cm
23524497,978-4-91525-299-0,,国家と民とコロナ : 八〇歳だから云えること / 海は…洋 著,,,"東京 : 情況出版, 2021.3",230 p ; 19 cm
23564309,978-4-915340-98-7,,選挙・立候補マニュアル : 決定版 / 岡高志,,,"東京 : 世論時報社, 2020.11",146 p ; 19 cm
23529178,978-4-915348-96-9,,画人館 : 没後10年 : 村上金三郎作画集 / 村上金三郎 [画],,,"東京 : 成隆出版, 2021.4",126p ; 21×30cm
23501652,978-4-915358-71-5,,データで振り返る「LPガスの平成30年」,,,"東京 : 石油化学新聞社, 2020.11",210 p ; 30 cm
23543591,978-4-915358-73-9,,ベクトル = Vector : 化学関連企業トップは語る. 2021年版,,,"東京 : 石油化学新聞社, 2021.3",224 p ; 30 cm
23531785,978-4-915374-63-0,,柿渋×型染 : 柿渋液で楽しむ麻と葉書の型染め / 加賀城健 著,,加賀城健の染めもの指南帳 ; 4,"京都 : 染織と生活社, 2017.7",18 p ; 30 cm
23502787,978-4-915374-67-8,,文化を語る布 = Talking about culture through textiles : ラオスのテキスタイル / 將積厚子,,,"[出版地不明] : 將積厚子, 2019.6",187 p ; 26 cm
23502783,978-4-915374-68-5,,日日のまなざし : (染)画文集 / 三橋遵,,,"京都 : 染織と生活社, 2020.2",293 p ; 24 cm
23580855,978-4-915398-92-6,,ライフステージにおける社会保険・労働保険. 2021年度版 / 鈴木ひろみ 著,,,"東京 : 全国社会保険協会連合会, 2021.4",48p ; 30cm
23581190,978-4-915398-93-3,,年金・健康保険委員必携. 2021年版 / 全国社会保険委員会連合会 監修,,,"東京 : 全国社会保険協会連合会, 2021.7",253p ; 17cm
23582088,978-4-915398-95-7,,社会保険六法. 令和3年度版医療保険編上巻,,,"東京 : 全国社会保険協会連合会, 2021.8",1692p ; 21cm
23582091,978-4-915398-96-4,,社会保険六法. 令和3年度版医療保険編下巻,,,"東京 : 全国社会保険協会連合会, 2021.8",p1697～3348 ; 21cm
23582093,978-4-915398-97-1,,社会保険六法. 令和3年度版年金保険編上巻,,,"東京 : 全国社会保険協会連合会, 2021.8",917p ; 21cm
23582095,978-4-915398-98-8,,社会保険六法. 令和3年度版年金保険編中巻,,,"東京 : 全国社会保険協会連合会, 2021.8",p923～2285 ; 21cm
23582097,978-4-915398-99-5,,社会保険六法. 令和3年度版年金保険編下巻,,,"東京 : 全国社会保険協会連合会, 2021.8",p2289～3508 ; 21cm
23579056,978-4-915442-03-2,,宮沢賢治探究. 上 / 栗原敦,,,"小平 : 蒼丘書林, 2021.7",478 p ; 20 cm
23579057,978-4-915442-04-9,,宮沢賢治探究. 下 / 栗原敦,,,"小平 : 蒼丘書林, 2021.8",460 p ; 20 cm
23562727,978-4-915451-20-1,,地盤と建築をつなぐ : 地盤品質判定士をめざして / 藤井衛 監修 ; 「地盤と建築をつなぐ-地盤品質判定士をめざして」編集委員会 編著,,,"東京 : 総合土木研究所, 2021.6",358 p ; 26 cm
23574562,978-4-915477-28-7,,"電話相談の実際 / 高塚雄介, 福山清蔵, 佐藤誠",改訂版,,"東京 : 双文社, 2020.12",143 p ; 21 cm
23535742,978-4-915477-39-3,,全国大学・短期大学総合型選抜年鑑. 第15号 (2021年度入試: 高校進路指導用) / エイビ進学ナビ総合型選抜年鑑編集部 編集,,,"東京 : 栄美通信, 2020.8",648 p ; 19 × 26 cm
23535746,978-4-915477-44-7,,全国大学・短期大学学校推薦型選抜年鑑. 第41号 (2021年度入試: 高校進路指導用) / エイビ進学ナビ学校推薦型選抜年鑑編集部 編集,,,"東京 : 栄美通信, 2020.10",640 p ; 19 × 26 cm
23609261,978-4-915477-45-4,,全国大学・短期大学学校推薦型選抜年鑑. 第42号 (2022年度入試: 高校進路指導用) / エイビ進学ナビ学校推薦型選抜年鑑編集部 編集,2021年発行版,,"東京 : 栄美通信, 2021.9",648 p ; 19 × 26 cm
23535711,978-4-915477-53-9,,全国大学・短期大学・専門学校看護・医療系データファイル. 2021年入学者用,,,"東京 : 栄美通信, 2020.9",256 p ; 26 cm
23609255,978-4-915477-54-6,,全国大学・短期大学・専門学校看護・医療系データファイル. 第11号(2022年入学者用) / エイビ進学ナビ看護・医療系データファイル編集部 編集,,,"東京 : 栄美通信, 2021.8",256 p ; 26 cm
23609258,978-4-915477-61-4,,全国大学・短期大学総合型選抜年鑑. 第16号 (2022年度入試: 高校進路指導用) / エイビ進学ナビ総合型選抜年鑑編集部 編集,2021年発行版,,"東京 : 栄美通信, 2021.7",718 p ; 19 × 26 cm
23616403,978-4-915598-50-0,,聖路加に支えられて50余年 : 学生時代と卒業後50年のあゆみ : 1965-1969-2020 / 長濱晴子 著,,,"[出版地不明] : [長濱晴子], 2021.9","21, 613 p ; 27 cm"
23583535,978-4-915606-77-9,,"くちなし : 山下和彦遺稿集 / 山下和彦 著 ; 三宅智子, 豊田由記子 編",,,"吹田 : 千里文化財団, [2021.7]",243 p ; 22 cm
23554913,978-4-915615-83-2,,"電気設備工事積算実務マニュアル. 2021 / 浅香健治, 石川眞巳 監修 ; 全日出版社積算研究室 編集",,,"東京 : 全日出版社, 2021.5",720p ; 26cm
23554909,978-4-915615-84-9,,"機械設備工事積算実務マニュアル. 2021 / 松田譲二, 鈴木宏尚, 清水亨 監修 ; 全日出版社積算研究室 編集",,,"東京 : 全日出版社, 2021.5",720p ; 26cm
23554908,978-4-915615-85-6,,改修機械設備工事積算実務マニュアル. 2021 / 鈴木宏尚 監修 ; 全日出版社積算研究室 編集,,,"東京 : 全日出版社, 2021.5",400p ; 26cm
23554911,978-4-915615-86-3,,建築工事積算実務マニュアル. 2021 / 神尾和明 監修 ; 全日出版社積算研究室 編集,,,"東京 : 全日出版社, 2021.5",720p ; 26cm
23565531,978-4-915668-74-6,,逐条解説一般社団・財団法人法 / 熊谷則一 著,第2版,,"東京 : 全国公益法人協会, 2021.8",1001 p ; 22 cm
23605911,978-4-915668-77-7,,公益法人一般法人の機関と運営. 上巻 / 渋谷幸夫 著,増補2訂版,,"東京 : 全国公益法人協会, 2021.10",658 p ; 21 cm
23605914,978-4-915668-78-4,,公益法人一般法人の機関と運営. 下巻 / 渋谷幸夫 著,増補2訂版,,"東京 : 全国公益法人協会, 2021.10",636 p ; 21 cm
23542735,978-4-915668-79-1,,公益法人及び一般法人小六法 : 3段対照式 / 全国公益法人協会書籍編集部 編集,令和3年版,,"東京 : 全国公益法人協会, 2021.5","17, 392, 195 p ; 26 cm"
23588262,978-4-915668-80-7,,"一般社団法人一般財団法人の実務 : 設立・運営・税務から公益認定まで / 熊谷則一, 清水謙一 著",改訂4版,,"東京 : 全国公益法人協会, 2021.9","14, 322 p ; 21 cm"
23572071,978-4-915740-68-8,2188-4749,Proceedings of the 52nd ISCIE International Symposium on Stochastic Systems Theory and Its Applications : ISCIE SSS '20,,,"[Kyoto] : [The Institute of Systems, Control and Information Engineers], 2021",CD-ROM 1枚 ; 12 cm
23508502,978-4-915743-20-7,,The postman of Nagasaki / Peter Townsend,,,"[Tokyo] : [出版地不明] : Super Edition ; The Postman of Nagasaki Project, [2020]",178 p ; 19 cm
23569548,978-4-915755-16-3,,創動運動による障害の克服・リハビリテーション医学のパラダイムシフト / 滝沢茂男,,ポーランド科学アカデミー・日本学術振興会選考2国間ジョイントセミナー報告書 ; 分冊1,"藤沢 : バイオフィリア研究所, 2021.3","114, 6 p ; 21 cm"
23576698,978-4-915755-17-0,,創動運動による障害の克服・リハビリテーション医学のパラダイムシフト / 滝沢茂男,,ポーランド科学アカデミー・日本学術振興会選考2国間ジョイントセミナー報告書 : 後援厚生労働省 ; 分冊2,"藤沢 : バイオフィリア研究所, 2021.3","8 p, p 116-226 ; 21 cm"
23593241,978-4-91579-048-5,,"欧米に愛された蒔絵師高井泰令 = A new generation of maki-e artists going global, Takai Tairei / 三田村有純 著",,,"武蔵野 : 藝祥, 2021.9",100 p ; 31 cm
23486596,978-4-915790-46-1,,大地と炭 = The earth and charcoal : 現代アート最前線 : 長谷川千賀子の展開 / 長谷川千賀子 著 ; 石崎幸治 他写真 ; 青柳美絵 訳.,,,"武蔵野 : 藝祥, 2020.5.",1冊 (ページ付なし) ; 30cm.
23609959,978-4-915811-98-2,,職場のハラスメント相談の手引き : 相談対応の基礎から応用まで / 21世紀職業財団 編集,改訂版,,"東京 : 21世紀職業財団, 2021.6",175 p ; 21 cm
23609962,978-4-915811-99-9,,キャンパスにおけるハラスメント防止ハンドブック / 21世紀職業財団 編集,改訂版,,"東京 : 21世紀職業財団, 2021.11",50 p ; 21 cm
23479228,978-4-915851-75-9,,干渉計を辿る : 先端光学技術を支える多様な干渉計測 / 市原裕 著.,,,"東京 : アドコム・メディア, 2020.12 印刷.",176p ; 28cm.
23501433,978-4-915855-38-2,,谷崎潤一郎と書物 / 山中剛史 著,,,"[東京] : 秀明大学出版会, 2020.10",283p ; 22cm
23499494,978-4-915855-41-2,,"やすらぎの在宅医療を求めて : あなたのまちの地域包括ケアシステム / 齋藤泰子, 鈴木育子, 梁原裕恵, 柴野裕子 著",,,"[東京] : 秀明大学出版会, 2021.3",146p ; 21cm
23622466,978-4-915855-42-9,,わたしは銭湯ペンキ絵師 / 田中みずき 著,,,"[東京] : 秀明大学出版会, 2021.5",170p ; 19cm
23622476,978-4-915855-43-6,,中国茶&台湾茶遥かなる銘茶の旅 / 今野純子 著,,,"[東京] : 秀明大学出版会, 2021.5",199p ; 19cm
23620335,978-4-915855-44-3,,教科書と近代文学 : 「羅生門」「山月記」「舞姫」「こころ」の世界 / 日本近代文学館 編,,,"[東京] : 秀明大学出版会, 2021.6",135p ; 22cm
23604248,978-4-915943-90-4,,光源氏の雲隠れ / 三苫浩輔,,,"[東京] : 政光プリプラン, 2019.12",329 p ; 22 cm
23604249,978-4-915943-93-5,,源氏物語の母たち / 三苫浩輔,,,"[東京] : 政光プリプラン, 2021.9",364 p ; 22 cm
23613032,978-4-915943-94-2,,豊御食炊屋姫 : 史料からみえた / 真壁延子,,,"東京 : 政光プリプラン, 2021.10",133 p ; 21 cm
23496001,978-4-915944-76-5,,"オリンピック・パラリンピック残しておきたい物語 = History of sport, memorable stories in olympics & paralympics : スポーツ歴史の検証",,,"東京 : 笹川スポーツ財団, 2020.3",174 p ; 21 cm
23526764,978-4-915944-80-2,,"オリンピック・パラリンピック文化と歴史を見つめる = History of sport, valuable cultures from olympics & paralympics : スポーツ歴史の検証",,,"東京 : 笹川スポーツ財団, 2021.3",198 p ; 21 cm
23581029,978-4-915947-75-9,,メンタルヘルスどう進める?職場復帰支援の実務 / 廣尚典 著,増補改訂版,How to産業保健 ; 3,"東京 : 産業医学振興財団, 2021.8",104 p ; 26 cm
23623951,978-4-915947-76-6,,長時間労働対策・面接指導のQ&A / 堀江正知 編著,,How to産業保健 ; 9,"東京 : 産業医学振興財団, 2021.11",193 p ; 26 cm
23579460,978-4-915948-93-0,,おもいで / あさのはるゆき さく,,,"[出版地不明] : [あさのはるゆき], 2018.3",1冊 (ページ付なし) ; 19 × 27 cm
23568672,978-4-916004-82-6,,教育アンケート調査年鑑. 2021 / 『教育アンケート調査年鑑』編集委員会 編,,,"東京 : 創育社, 2021.6",1215 p ; 31 cm
23581614,978-4-916049-22-3,,一葉入魂 : 歳時戯画帖 / 帖佐昇,,,"東京 : せんだん書房, 2021.6",63 p ; 19 × 27 cm
23607119,978-4-916110-42-8,,"手づくりのすすめ / 自然食通信編集部 編 ; 小玉光子, 八田尚子 編著 ; 宮代一義 彫",増補改訂版,,"東京 : 自然食通信社, 2021.11",241p ; 21cm
23524664,978-4-916112-32-3,,"災害女性学をつくる / 浅野富美枝, 天童睦子 編著",,,"東京 : 生活思想社, 2021.3",182p ; 21cm
23534354,978-4-916139-39-9,,Aサインバー : 詩集 / 長嶺幸子 著,,詩遊叢書 ; 31,"大阪 : 詩遊社, 2021.4",98 p ; 21 cm
23615058,978-4-916139-40-5,,北陸からやってきた : 詩集 / 楡久子 著,,詩遊叢書 ; 32,"大阪 : 詩遊社, 2021.11",97 p ; 21 cm
23610775,978-4-916166-89-0,,BLS〈一次救命処置〉プロバイダーマニュアル / American Heart Association 著,,,"東京 : シナジー (発売), [2021.4]",110p ; 30cm +
23610777,978-4-916166-90-6,,BLS〈一次救命処置〉インストラクターマニュアル / American Heart Association 著,,,"東京 : シナジー (発売), [2021.4]","56, 33, 30 p ; 30cm"
23624531,978-4-916166-91-3,,二次救命処置プロバイダーマニュアル / American Heart Association 著,,,"東京 : シナジー, [2021.6]",201 p ; 30 cm +
23624529,978-4-916166-92-0,,二次救命処置インストラクターマニュアル / American Heart Association 著,,,"東京 : シナジー, [2021.6]","247, 68 p ; 30 cm"
23621537,978-4-916166-93-7,,ECC (救急心血管治療) ハンドブック : 医療従事者向け. 2020 / American Heart Association 著,,,"東京 : シナジー, [2021.6]","3, 98枚 ; 19 cm"
23527779,978-4-916183-43-9,,ストラクチャーテクニック : 木造建物 / 乾修平,,Nゲージファインマニュアル ; 7,"狛江 : SHIN企画, 2020.8",63 p ; 26 cm
