全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23591987,978-4-537-14357-7,,監禁婚. 7 / 近藤しぐれ,,Nichibun comics,"東京 : 日本文芸社, 2021.5",1冊 (ページ付なし) ; 19 cm
23591307,978-4-537-14358-4,,Cuffs = カフス : 傷だらけの街. 6 / 東條仁,,Nichibun comics,"東京 : 日本文芸社, 2021.5",155 p ; 19 cm
23591292,978-4-537-14359-1,,中卒労働者から始める高校生活. 15 / 佐々木ミノル 著,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.4",92 p ; 19 cm
23591283,978-4-537-14360-7,,高嶺のハナさん. 4 / ムラタコウジ,,Nichibun comics,"東京 : 日本文芸社, 2021.4",145 p ; 19 cm
23591299,978-4-537-14361-4,,ボタボタ / 板垣巴留,,Nichibun comics,"東京 : 日本文芸社, 2021.4",214 p ; 19 cm
23591548,978-4-537-14362-1,,ガンニバル. 10 / 二宮正明,,Nichibun comics,"東京 : 日本文芸社, 2021.4",1冊 (ページ付なし) ; 19 cm
23591275,978-4-537-14363-8,,白竜hadou. 22 / 天王寺大 原作 ; 渡辺みちお 劇画,,Nichibun comics,"東京 : 日本文芸社, 2021.5",202 p ; 19 cm
23591671,978-4-537-14364-5,,今宵、妻が。. 12 / 佐野タカシ,,Nichibun comics,"東京 : 日本文芸社, 2021.5",128 p ; 19 cm
23591560,978-4-537-14365-2,,撲殺ピンク : 性犯罪者処刑人. 2 / 山本晃司,,Nichibun comics,"東京 : 日本文芸社, 2021.5",125 p ; 19 cm
23592023,978-4-537-14366-9,,ゴールデン・ガイ. 3 / 渡辺潤,,Nichibun comics,"東京 : 日本文芸社, 2021.5",180 p ; 19 cm
23591351,978-4-537-14367-6,,天牌 : 麻雀飛龍伝説. 109 / 嶺岸信明 劇画 ; 来賀友志 原作,,Nichibun comics,"東京 : 日本文芸社, 2021.5",181 p ; 19 cm
23591672,978-4-537-14368-3,,アズールレーンthe animation : 碧き航路にバカンスを. 1 / がなり龍 著,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.5",133 p ; 19 cm
23591674,978-4-537-14369-0,,異世界大奥でJKは恋をする. 1 / 大井昌和 著,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.5",148 p ; 19 cm
23591294,978-4-537-14370-6,,ミナミの帝王. 161 / 天王寺大 原作 ; 郷力也 萬画,,Nichibun comics,"東京 : 日本文芸社, 2021.5",1冊 (ページ付なし) ; 19 cm
23591614,978-4-537-14371-3,,蒼の不倫. 1 / 佐野タカシ,,Nichibun comics,"東京 : 日本文芸社, 2021.5",182 p ; 19 cm
23591321,978-4-537-14372-0,,銀牙伝説ノア. 10 / 高橋よしひろ,,Nichibun comics,"東京 : 日本文芸社, 2021.6",163 p ; 19 cm
23591566,978-4-537-14373-7,,Driving doctor黒咲. 3 / 神尾龍 原作 ; ユウダイ 作画 ; 福本祐一 医療監修,,Nichibun comics,"東京 : 日本文芸社, 2021.6",199 p ; 19 cm
23591597,978-4-537-14374-4,,アレが生えてre: start! 2 / 東雲龍,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.6",1冊 (ページ付なし) ; 19 cm
23591658,978-4-537-14375-1,,カジノグイ. 5 / 野﨑花一 原作 ; 吉田史朗 作画,,Nichibun comics,"東京 : 日本文芸社, 2021.6",214 p ; 19 cm
23591298,978-4-537-14376-8,,お気の毒ですが、冒険の書は魔王のモノになりました。. 10 / サイトウミチ 漫画,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.6",152 p ; 19 cm
23591590,978-4-537-14377-5,,おねチャ。. 3 / 七竈アンノ 著,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.6",152 p ; 19 cm
23591568,978-4-537-14378-2,,江戸前の旬 : 銀座柳寿司三代目. 108 / 九十九森 原作 ; さとう輝 劇画,,Nichibun comics,"東京 : 日本文芸社, 2021.6",203 p ; 19 cm
23591297,978-4-537-14379-9,,鬼ゴロシ. 3 / 河部真道,,Nichibun comics,"東京 : 日本文芸社, 2021.7",176 p ; 19 cm
23591547,978-4-537-14380-5,,酒のほそ道 : 酒と肴の歳時記. 49 / ラズウェル細木 著,,NICHIBUN COMICS,"東京 : 日本文芸社, 2021.7",197p ; 19cm
23591291,978-4-537-14381-2,,"Monkey peak the rock = モンキーピークthe rock. 6 / Koji Shinasaka, Akihiro Kumeta",,Nichibun comics,"東京 : 日本文芸社, 2021.7",1冊 (ページ付なし) ; 19 cm
23591290,978-4-537-14382-9,,白竜hadou. 23 / 天王寺大 原作 ; 渡辺みちお 劇画,,Nichibun comics,"東京 : 日本文芸社, 2021.7",202 p ; 19 cm
23591687,978-4-537-14383-6,,隣人X. 2 / 楠本哲,,Nichibun comics,"東京 : 日本文芸社, 2021.7",212 p ; 19 cm
23591354,978-4-537-14384-3,,天牌 : 麻雀飛龍伝説. 110 / 嶺岸信明 劇画 ; 来賀友志 原作,,Nichibun comics,"東京 : 日本文芸社, 2021.7",186 p ; 19 cm
23591629,978-4-537-14385-0,,警部補ダイマジン. 9 / リチャード・ウー 作 ; コウノコウジ 画,,Nichibun comics,"東京 : 日本文芸社, 2021.7",186 p ; 19 cm
23591359,978-4-537-14386-7,,終園地. 上 / 本田真吾,,Nichibun comics,"東京 : 日本文芸社, 2021.7",173 p ; 19 cm
23591361,978-4-537-14387-4,,終園地. 下 / 本田真吾,,Nichibun comics,"東京 : 日本文芸社, 2021.7",171 p ; 19 cm
23591585,978-4-537-14388-1,,ガンニバル. 11 / 二宮正明,,Nichibun comics,"東京 : 日本文芸社, 2021.8",1冊 (ページ付なし) ; 19 cm
23591583,978-4-537-14389-8,,異世界三冠王. 1 / 渡辺保裕,,Nichibun comics,"東京 : 日本文芸社, 2021.7",187 p ; 19 cm
23591379,978-4-537-14390-4,,アシスタントの桃栗さん / 早野旬太郎,,Nichibun comics,"東京 : 日本文芸社, 2021.8",124 p ; 19 cm
23591531,978-4-537-14391-1,,ギフト±. 22 / ナガテユカ,,Nichibun comics,"東京 : 日本文芸社, 2021.8",1冊 (ページ付なし) ; 19 cm
23591535,978-4-537-14392-8,,男の作法 / 池波正太郎 原作 ; なかじまもりお 漫画,,Nichibun comics,"東京 : 日本文芸社, 2021.8",174 p ; 19 cm
23591536,978-4-537-14393-5,,女子寮猫のタマさん. 2 / 春輝,,Nichibun comics,"東京 : 日本文芸社, 2021.8",156 p ; 19 cm
23591429,978-4-537-14394-2,,銀牙伝説ノア = LEGEND OF SILVER FANG NOAH. 11 / 高橋よしひろ 著,,NICHIBUN COMICS,"東京 : 日本文芸社, 2021.8",164p ; 19cm
23591686,978-4-537-14395-9,,全裸稼業. 2 / 尾藤麻論 原作 ; オオイシヒロト 作画,,Nichibun comics,"東京 : 日本文芸社, 2021.8",1冊 (ページ付なし) ; 19 cm
23592020,978-4-537-14396-6,,Driving doctor黒咲. 4 / 神尾龍 原作 ; ユウダイ 作画 ; 福本祐一 医療監修,,Nichibun comics,"東京 : 日本文芸社, 2021.8",184 p ; 19 cm
23591999,978-4-537-14397-3,,ぱち★. 1 / もいろみ 著,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.8",150 p ; 19 cm
23591296,978-4-537-14398-0,,ミナミの帝王. 162 / 天王寺大 原作 ; 郷力也 萬画,,Nichibun comics,"東京 : 日本文芸社, 2021.9",1冊 (ページ付なし) ; 19 cm
23591278,978-4-537-14399-7,,白竜hadou. 24 / 天王寺大 原作 ; 渡辺みちお 劇画,,Nichibun comics,"東京 : 日本文芸社, 2021.9",204 p ; 19 cm
23591270,978-4-537-14400-0,,シュルスの魔女. 5 / 小田原みづえ,,Nichibun comics. Comicフレーバーズ,"東京 : 日本文芸社, 2021.9",1冊 (ページ付なし) ; 19 cm
23591356,978-4-537-14401-7,,天牌 : 麻雀飛龍伝説. 111 / 来賀友志 原作 ; 嶺岸信明 劇画,,Nichibun comics,"東京 : 日本文芸社, 2021.9",185 p ; 19 cm
23592025,978-4-537-14402-4,,ゴールデン・ガイ. 4 / 渡辺潤,,Nichibun comics,"東京 : 日本文芸社, 2021.9",188 p ; 19 cm
23591570,978-4-537-14403-1,,江戸前の旬 : 銀座柳寿司三代目. 109 / 九十九森 原作 ; さとう輝 劇画,,Nichibun comics,"東京 : 日本文芸社, 2021.9",202 p ; 19 cm
23591624,978-4-537-14404-8,,まぼろしキャバレー. 1 / 池田邦彦,,Nichibun comics,"東京 : 日本文芸社, 2021.9",179 p ; 19 cm
23591561,978-4-537-14405-5,,撲殺ピンク : 性犯罪者処刑人. 3 / 山本晃司,,Nichibun comics,"東京 : 日本文芸社, 2021.9",1冊 ; 19 cm
23591286,978-4-537-14406-2,,高嶺のハナさん. 5 / ムラタコウジ,,Nichibun comics,"東京 : 日本文芸社, 2021.9",145 p ; 19 cm
23591518,978-4-537-14407-9,,"Monkey peak the rock = モンキーピークthe rock. 7 / Koji Shinasaka, Akihiro Kumeta",,Nichibun comics,"東京 : 日本文芸社, 2021.10",1冊 (ページ付なし) ; 19 cm
23591669,978-4-537-14408-6,,鬼ゴロシ. 4 / 河部真道,,Nichibun comics,"東京 : 日本文芸社, 2021.10",200 p ; 19 cm
23591516,978-4-537-14409-3,,レッドリスト : 警視庁組対三課PO. 1 / 神崎裕也,,Nichibun comics,"東京 : 日本文芸社, 2021.10",210 p ; 19 cm
23591428,978-4-537-14410-9,,依存白書. 1 / 秋重学,,Nichibun comics. マンガtop,"東京 : 日本文芸社, 2021.10",189 p ; 19 cm
23591633,978-4-537-14411-6,,警部補ダイマジン. 10 / リチャード・ウー 作 ; コウノコウジ 画,,Nichibun comics,"東京 : 日本文芸社, 2021.10",185 p ; 19 cm
23591314,978-4-537-14412-3,,今宵、妻が。. 13 / 佐野タカシ,,Nichibun comics,"東京 : 日本文芸社, 2021.10",138 p ; 19 cm
23591315,978-4-537-14413-0,,はぐれアイドル地獄変. 13 / 高遠るい,,Nichibun comics,"東京 : 日本文芸社, 2021.10",1冊 (ページ付なし) ; 19 cm
23591587,978-4-537-14414-7,,男塾外伝伊達臣人. 10 / 宮下あきら 原案 ; 尾松知和 作画,,Nichibun comics,"東京 : 日本文芸社, 2021.10",1冊 ; 19 cm
23591293,978-4-537-14415-4,,中卒労働者から始める高校生活. 16 / 佐々木ミノル 著,,Nichibun comics. CH comics,"東京 : 日本文芸社, 2021.10",134 p ; 19 cm
23486604,978-4-537-16436-7,,江戸前の旬スペシャル : 銀座柳寿司三代目. 一手握り編 / 九十九森 作 ; さとう輝 画,,Gコミックス,"東京 : 日本文芸社, 2020.11",364 p ; 19 cm
23486583,978-4-537-16437-4,,男塾外伝大豪院邪鬼スペシャル. 新たなる試練編 / 宮下あきら 原案 ; 柳田東一郎 作画,,G comics,"東京 : 日本文芸社, 2020.11",350 p ; 19 cm
23485341,978-4-537-16438-1,,白竜hadouスペシャル. 神の調合師編 / 天王寺大 原作 ; 渡辺みちお 劇画,,Gコミックス,"東京 : 日本文芸社, 2020.11",428 p ; 19 cm
23504781,978-4-537-16439-8,,酒のほそ道ひと月スペシャル : 酒と肴の歳時記. 十二月呑み編 / ラズウェル細木,,Gコミックス,"東京 : 日本文芸社, 2020.12",286 p ; 19 cm
23525630,978-4-537-16440-4,,白竜hadouスペシャル. 黒い東京五輪編 / 天王寺大 原作 ; 渡辺みちお 劇画,,Gコミックス,"東京 : 日本文芸社, 2021.1",553 p ; 19 cm
23519748,978-4-537-16441-1,,ミナミの帝王ワイドSP : 大阪ゼニ貸しバトル!! 悪徳銀行vs銀次郎編 / 天王寺大 作 ; 郷力也 画,,Gコミックス,"東京 : 日本文芸社, 2021.1",606 p ; 19 cm
23525672,978-4-537-16442-8,,江戸前の旬ワイドSP : 銀座柳寿司三代目. 家族寿司編 / 九十九森 原作 ; さとう輝 劇画,,Gコミックス,"東京 : 日本文芸社, 2021.1",572 p ; 19 cm
23519143,978-4-537-16443-5,,酒のほそ道ひと月スペシャル : 酒と肴の歳時記. ニ月呑み編 / ラズウェル細木,,Gコミックス,"東京 : 日本文芸社, 2021.2",286 p ; 19 cm
23519141,978-4-537-16444-2,,男塾外伝伊達臣人スペシャル. 覇極流の男編 / 尾松知和 作画,,G comics,"東京 : 日本文芸社, 2021.1",346 p ; 19 cm
23525653,978-4-537-16445-9,,ミナミの帝王ワイドSP : 大阪ゼニ貸しバトル!! ノミ屋殺し編 / 天王寺大 作 ; 郷力也 画,,Gコミックス,"東京 : 日本文芸社, 2021.2",602 p ; 19 cm
23525701,978-4-537-16446-6,,男塾外伝赤石剛次スペシャル. 旅立ち編 / 宮下あきら 原案 ; 竹添裕史 作画,,Gコミックス,"東京 : 日本文芸社, 2021.2",464 p ; 19 cm
23519750,978-4-537-16447-3,,男塾外伝伊達臣人スペシャル. 一族の最終奥義編 / 尾松知和 作画,,G comics,"東京 : 日本文芸社, 2021.3",349 p ; 19 cm
23519751,978-4-537-16448-0,,ミナミの帝王スペシャル : 大阪ゼニ貸しバトル!! 血とゼニ編 / 天王寺大 作 ; 郷力也 画,,Gコミックス,"東京 : 日本文芸社, 2021.3",1冊 (ページ付なし) ; 19 cm
23525634,978-4-537-16449-7,,白竜hadouスペシャル. 亡国特急編 / 天王寺大 原作 ; 渡辺みちお 劇画,,Gコミックス,"東京 : 日本文芸社, 2021.4",573 p ; 19 cm
23519611,978-4-537-16450-3,,江戸前の旬ワイドSP : 銀座柳寿司三代目. 愛情寿司編 / 九十九森 原作 ; さとう輝 劇画,,Gコミックス,"東京 : 日本文芸社, 2021.4",570 p ; 19 cm
23519747,978-4-537-16451-0,,男塾外伝赤石剛次スペシャル. 帰還編 / 竹添裕史 作画,,Gコミックス,"東京 : 日本文芸社, 2021.4",457 p ; 19 cm
23591591,978-4-537-16452-7,,酒のほそ道ひと月スペシャル : 酒と肴の歳時記. 五月呑み編 / ラズウェル細木,,Gコミックス,"東京 : 日本文芸社, 2021.5",286 p ; 19 cm
23591965,978-4-537-16453-4,,江戸前の旬スペシャル : 銀座柳寿司三代目. 寿司会席編 / 九十九森 作 ; さとう輝 画,,Gコミックス,"東京 : 日本文芸社, 2021.6",363 p ; 19 cm
23591977,978-4-537-16454-1,,江戸前の旬スペシャル : 銀座柳寿司三代目. 初夏・幻のアジ編 / 九十九森 作 ; さとう輝 画,,Gコミックス,"東京 : 日本文芸社, 2021.7",347 p ; 19 cm
23591593,978-4-537-16455-8,,酒のほそ道ひと月スペシャル : 酒と肴の歳時記. 八月呑み編 / ラズウェル細木,,Gコミックス,"東京 : 日本文芸社, 2021.8",286 p ; 19 cm
23563626,978-4-537-21803-9,,ライザップ式ダイエット1日3食、食べてやせる! : 栄養バランス抜群低糖質レシピ88品 / RIZAP株式会社 監修,,,"東京 : 日本文芸社, 2020.5",127p ; 24cm
23495659,978-4-537-21812-1,,野の花拡大図鑑 : 道ばたに咲く花たちの美しくて不思議なカタチ / 岩槻秀明 著,,,"東京 : 日本文芸社, 2021.3",167p ; 18×19cm
23497431,978-4-537-21816-9,,男性機能がみるみる改善する睾丸ほぐし健康法 : 腰痛改善 頻尿改善 性欲向上 気力充実 / 川端えみ 著,,,"東京 : 日本文芸社, 2021.2",95p ; 21cm
23490501,978-4-537-21844-2,,自己最速のヘッドスピードを叩き出すスイングの最終法則 : 筑波大学博士の飛ばし最強の教科書 / 安藤秀 著,,,"東京 : 日本文芸社, 2020.12",175p ; 19cm
23477020,978-4-537-21849-7,,12ケ月の開運神社カレンダー / 白鳥詩子 著,,,"東京 : 日本文芸社, 2020.12",159p ; 19cm
23490784,978-4-537-21852-7,,動画で学ぶやさしい手話 : 動画と写真、イラストでだれでもできる! / 豊田直子 著,,,"東京 : 日本文芸社, 2021.3",215p ; 21cm
23481090,978-4-537-21853-4,,0～2歳あそびかた事典 : いっぱい笑うすくすく育つ / 竹内エリカ 著 ; ヒビユウ イラスト,,,"東京 : 日本文芸社, 2020.12",191p ; 19cm
23491096,978-4-537-21854-1,,抱っこしたくなるあみぐるみワンコ : かぎ針でつくる本物そっくりな14種を収録 / 眞道美恵子 著,,,"東京 : 日本文芸社, 2021.1",95p ; 26cm
23497878,978-4-537-21855-8,,"No.1きれい運がよくなる整理整とん&おそうじLesson / おさよさん, 小西紗代 監修",,,"東京 : 日本文芸社, 2021.2","203, 19p ; 19cm"
23474292,978-4-537-21856-5,,無限にお金を引き寄せる妄想の法則 : 今すぐできる妄想で、「幸せなお金持ち」になる30の方法 / かずみん 著,,,"東京 : 日本文芸社, 2020.12",159p ; 19cm
23474002,978-4-537-21857-2,,基礎からわかる西洋占星術の完全独習 : 星々の導きで運命をたどる旅へ / ルネ・ヴァン・ダール研究所 著.,,,"東京 : 日本文芸社, 2020.12.",351p ; 22cm.
23473935,978-4-537-21858-9,,図解眠れなくなるほど面白いカラスの話 / 松原始 著,,,"東京 : 日本文芸社, 2020.12",127p ; 21cm
23474341,978-4-537-21859-6,,図解眠れなくなるほど面白い古生物 / 大橋智之 代表監修,,,"東京 : 日本文芸社, 2020.12",127p ; 21cm
23489968,978-4-537-21861-9,,No.1スタディイラストでおぼえる英語ミラクルBOOK / 池田紅玉 監修,,,"東京 : 日本文芸社, 2021.2",223p ; 19cm
23500540,978-4-537-21862-6,,オーガンジー刺繡を楽しむ = Organdy embroidery : アクセサリーと小もの / myuka+11 著,,,"東京 : 日本文芸社, 2021.2",95p ; 18×19cm
23493349,978-4-537-21863-3,,花のちりめん細工とつるし飾り : 和室にも洋室にも合う季節の花飾り / 矢島佳津美 著,,,"東京 : 日本文芸社, 2021.2",127p ; 22×22cm
23497715,978-4-537-21864-0,,"一生健康パワーサラダ : 名医がすすめる最強の食事術 / 牧田善二, 行正り香 著",,,"東京 : 日本文芸社, 2021.2",126p ; 21cm
23497750,978-4-537-21865-7,,やればできる!ティモンディのベースボール教室 / ティモンディ 著,,,"東京 : 日本文芸社, 2021.2",127p ; 21cm
23485389,978-4-537-21867-1,,揺らいでも、不安でも、波動を上げれば大丈夫 / 碇のりこ 著,,,"東京 : 日本文芸社, 2021.2",191p ; 19cm
23482749,978-4-537-21868-8,,"大人のためのコーヒー絵本 : 特別な豆はなにが違う?テイスティングをやってみたい!プロのテクニックが知りたい!いつものコーヒーをおいしくする知識がイラストでたのしくわかる! / アンヌ・カロン, メロディ・ダンテュルク 著 ; 篠崎好治 監修 ; ダコスタ吉村花子 訳",,,"東京 : 日本文芸社, 2021.2",127p ; 22×22cm
23500239,978-4-537-21869-5,,カクテルをたしなむ人のレッスン&400レシピ / Liquid Liquid 著 ; 木田竜典 監修 ; 柴田里芽 訳,,,"東京 : 日本文芸社, 2021.2",367p ; 21cm
23495298,978-4-537-21871-8,,不適合ガール : 生きづらさを感じるあなたに贈る、自分の居場所の見つけ方 / かわにしみき 著,,,"東京 : 日本文芸社, 2021.3",183p ; 19cm
23517638,978-4-537-21872-5,,幸せを運ぶ花言葉12か月 : 366日の誕生花からの占いメッセージ入り / Flower Me 編,,,"東京 : 日本文芸社, 2021.3",223p ; 19cm
23498129,978-4-537-21873-2,,もう下剋上とは言わせない : 勝利へ導くチーム改革 / 井口資仁 著,,,"東京 : 日本文芸社, 2021.3",191p ; 19cm
23511924,978-4-537-21874-9,,図解眠れなくなるほど面白い睡眠の話 / 西野精治 監修,,,"東京 : 日本文芸社, 2021.3",127 p ; 21 cm
23526913,978-4-537-21875-6,,図解眠れなくなるほど面白い内臓脂肪の話 / 栗原毅 監修,,,"東京 : 日本文芸社, 2021.3",127 p ; 21 cm
