全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23520169,978-4-86647-138-9,,三拍子の娘 = The girl in waltz. 1 / 町田メロメ 著,,,"[東京] : DU BOOKS, 2021.4",232p ; 21cm
23536100,978-4-86647-139-6,,"ロブ・ハルフォード回想録 : メタル・ゴッドの告白～Confess～ : 欲深き司祭が鋼鉄神になるまで / ロブ・ハルフォード, イアン・ギティンス 著 ; 川村まゆみ 訳",,,"[東京] : DU BOOKS, 2021.5",488p 図版16p ; 21cm
23622929,978-4-86647-140-2,,マンガで読むロックの歴史 : ビートルズからクイーンまでロックの発展期がまるごとわかる! : PAINT IT ROCK / 南武成 著 ; 岡崎暢子 訳 ; 萩原健太 日本語監修,,,"[東京] : DU BOOKS, 2021.12",341p ; 21cm
23534676,978-4-86647-141-9,,インターネットポルノ中毒 : やめられない脳と中毒の科学 / ゲーリー・ウィルソン 著 ; 山形浩生 訳,,,"[東京] : DU BOOKS, 2021.3",260p ; 19cm
23526439,978-4-86647-142-6,,ロック映画ポスターヴィンテージ・コレクション = Rock film posters : ポスター・アートで見るロックスターの肖像 / 井上由一 編,,,"[東京] : DU BOOKS, 2021.3",222 p ; 30 cm
23615819,978-4-86647-143-3,,The art and soul of Dune : ドゥニ・ヴィルヌーヴの世界 : アート・アンド・ソウル・オブ・Dune/デューン砂の惑星 / タニア・ラポイント ; 阿部清美 翻訳,,,"[東京] : DU BOOKS, 2021.10",239 p ; 26 × 29 cm
23542825,978-4-86647-144-0,,ディアンジェロ《ヴードゥー》がかけたグルーヴの呪文 / フェイス・A・ペニック 著 ; 押野素子 訳,,,"[東京] : DU BOOKS, 2021.5",214p ; 19cm
23573551,978-4-86647-147-1,,ゴジラvsコングアート・オブ・アルティメット・バトルロワイヤル / ダニエル・ウォレス 著 ; 富永晶子 訳,,,"[東京] : DU BOOKS, 2021.8",158p ; 26×28cm
23552498,978-4-86647-149-5,,ザ・ビートルズ最後のレコーディング : ソリッドステート〈トランジスター〉革命とアビイ・ロード / ケネス・ウォマック 著 ; 湯田賢司 訳,,,"[東京] : DU BOOKS, 2021.6",365p ; 19cm
23590723,978-4-86647-150-1,,二重に差別される女たち : ないことにされているブラック・ウーマンのフェミニズム / ミッキ・ケンダル 著 ; 川村まゆみ 訳,,,"[東京] : DU BOOKS, 2021.9",333 p ; 19 cm
23565407,978-4-86647-151-8,,ポストハウス・ミュージックディスクガイド = POST-HOUSE MUSIC Disc Guide : 世界の「踊れる」レコード600 / Sanshiro 著,,,"[東京] : DU BOOKS, 2021.7",219p ; 21cm
23585657,978-4-86647-152-5,,アメリカン・ニューシネマ = American new cinema : 70年代傑作ポスター・コレクション : ポスター・アートで見るアメリカの肖像 / 井上由一 編,,,"[東京] : DU BOOKS, 2021.9",247 p ; 30 cm
23588502,978-4-86647-153-2,,フェンダーVSギブソン : 音楽の未来を変えた挑戦者たち : THE BIRTH OF LOUD大きな音はカネになる! / イアン・S・ポート 著 ; 中川泉 訳 ; ロッキン・エノッキー 翻訳監修,,,"[東京] : DU BOOKS, 2021.9",504p ; 19cm
23597320,978-4-86647-154-9,,ビル・エヴァンスと過ごした最期の18か月 / ローリー・ヴァホーマン 著 ; 山口三平 訳,,,"[東京] : DU BOOKS, 2021.9",212p ; 19cm
23604702,978-4-86647-155-6,,ポール・トーマス・アンダーソン : ザ・マスターワークス / アダム・ネイマン 著 ; 井原慶一郎 訳,,,"[東京] : DU BOOKS, 2021.10",287p ; 27cm
23624370,978-4-86647-156-3,,"横浜の""ロック""ステーションTVKの挑戦 : ライブキッズはなぜ、そのローカルテレビ局を愛したのか? / 兼田達矢 著 ; 住友利行 スーパーバイザー",,,"[東京] : DU BOOKS, 2021.11",350p ; 21cm
23601107,978-4-86647-159-4,,声をあげて、世界を変えよう! : よりよい未来のためのU30の言葉 / アドーラ・スヴィタク 著 ; 長尾莉紗 訳,,,"[東京] : Du Books, 2021.10",174 p ; 21 cm
23481092,978-4-86648-015-2,,富士フイルム変革「敗戦」記 : チャランケ物語 : ミドルが仕掛ける企業変革 / 神谷隆史 著,,,"東京 : ファーストプレス, 2021.1",191p ; 21cm
23494192,978-4-86648-016-9,,経営者のための経営するオフィス : 行動科学視点でつくられた戦略的なオフィス / 河口英二 著,,,"東京 : ファーストプレス, 2021.2",243p ; 19cm
23564790,978-4-86648-017-6,,スカラーシップで大学生はこんなに変わる : 「給付型奨学金+人間教育」を実践する「人間塾」の挑戦 / 仲野好重 著,,,"東京 : ファーストプレス, 2021.7",201p ; 19cm
23486837,978-4-86649-131-8,,"Flying sapa-フライングサパ : 宝塚ステージ写真集 : Le cinq特別編集 / 小川友次 監修 ; 西村良夫, 北野裕希, 笹田良泰 写真",,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2020.8.",47p ; 30cm.
23528409,978-4-86649-154-7,,Takarazuka prime star portraits,,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.1",111 p ; 30 cm
23511866,978-4-86649-155-4,,波瀾爆笑!?我が人生. 3 / ますっく イラスト・潤色,,タカラヅカMOOK,"宝塚 : 宝塚クリエイティブアーツ, 2021.1",255p ; 26cm
23528792,978-4-86649-156-1,,望海風斗メモリアルブック,,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.2",193 p ; 28 cm
23528801,978-4-86649-157-8,,Nice work if you can get it : ブロードウェイ・ミュージカル : 宝塚ステージ写真集 : Le cinq特別編集,,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.2",47 p ; 30 cm
23544643,978-4-86649-160-8,,"Musicalホテルスヴィッツラハウス : 宝塚ステージ写真集 / 木場健之 監修・著作権 ; 山北茜, 笹田良泰 写真",,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.5",47 p ; 30 cm
23544638,978-4-86649-161-5,,珠城りょうメモリアルブック / 寒者恵二郎 撮影 ; 木場健之 監修・著作権,,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.5",199 p ; 28 cm
23573190,978-4-86649-162-2,,"轟悠 : 舞台写真集 / 渞忠之, 坂東剛志, 沖見陽二郎, 岡本謙介, 浅田淳司, 寒者恵二郎 撮影 ; 菊池志真 スタイリング ; 木場健之 監修・著作権",,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.7",160 p ; 26 cm
23572198,978-4-86649-163-9,,Zeitlos : 真風涼帆写真集,,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.7",1冊 (ページ付なし) ; 30 cm +
23585368,978-4-86649-164-6,,"Rey's special show time Verdad!!-真実の音 : 宝塚ステージ写真集 : Le cinq特別編集 / 木場健之 監修・[著] ; 山北茜, 笹田良泰 写真",,タカラヅカmook,"宝塚 : 宝塚クリエイティブアーツ, 2021.8",47 p ; 30 cm
23578568,978-4-86649-165-3,,TAKARAZUKA REVUE. 2021,,タカラヅカMOOK,"宝塚 : 宝塚クリエイティブアーツ, 2021.8",144p ; 30cm +
23524657,978-4-86650-011-9,,三浦按針11通の手紙 = The eleven Letters of William Adams : 日本語版 / 三浦按針 [著] ; 田中丸栄子 企画・編集 ; 濱野みさえ 和訳,第2版,,"長崎 : 長崎新聞社, 2021.3",77p ; 30cm
23549408,978-4-86650-012-6,,三浦按針11通の手紙 = The eleven Letters of William Adams : English Edition / 三浦按針 [著] ; 田中丸栄子 企画・編集 ; ジェフ・ニール 現代英語訳,第2版,,"長崎 : 長崎新聞社, 2021.3",86p ; 30cm
23496981,978-4-86650-016-4,,長崎もう一つの戦災近海丸遭難事件 : 三重式見航路に散った273人 / 五反田克彦 著,,,"長崎 : 長崎新聞社, 2020.12",163 p ; 19 cm
23503589,978-4-86650-017-1,,高校生平和大使に至る道 : 被爆二世 平野伸人の半生 / 田賀農謙龍,,,"長崎 : 長崎新聞社, 2021.1",210 p ; 19 cm
23607007,978-4-86650-018-8,,石井筆子 / 「まんがおおむら人物伝石井筆子」制作委員会 編 ; 大村市文化・スポーツ振興財団 著 ; 久田松和則 監修,第2版,まんがおおむら人物伝 ; 1,"長崎 : 長崎新聞出版室, 2021.10",127p ; 19cm
23618546,978-4-86650-019-5,,長崎市恐竜博物館ガイドブック / 長崎市恐竜博物館ガイドブック編集委員会 編著,,,"長崎 : 長崎新聞社, 2021.10",98 p ; 21 cm
23519404,978-4-86651-137-5,,"動物が教えてくれる「競争社会で生き残る方法」 : 漫画 / 麻生羽呂, 篠原かをり",,,"東京 : 文響社, 2019.7",211 p ; 21 cm
23528483,978-4-86651-239-6,,長引く胃痛・胃もたれ・吐きけの正体「胃の機能性ディスペプシア」専門医直伝の最新最強自力克服大全 / わかさ出版 編集,,,"[東京] : わかさ出版, 2020.5",50 p ; 29 cm
23487539,978-4-86651-294-5,,バビロン大富豪の教え : 「お金」と「幸せ」を生み出す五つの黄金法則 / ジョージ・S・クレイソン 原作 ; 楡井浩一 訳,,,"東京 : 文響社, 2021.1",233p ; 19cm
23505827,978-4-86651-298-3,,怖い肺炎にならない!させない!呼吸器・感染症の専門医が教える肺機能を高める最新1分メソッド大全 : 新型コロナウイルス インフルエンザ・誤嚥性肺炎・COPDなど,,,"[東京] : わかさ出版, 2020.9",57p ; 29cm
23472130,978-4-86651-303-4,,ヒューイたちのあたらしいセーター / オリヴァー・ジェファーズ さく ; よしやまあかり やく.,,,"東京 : 文響社, 2020.10.",1冊(ページ付なし) ; 21×21cm.
23472095,978-4-86651-304-1,,ヒューイたちのはんたいはなーんだ? / オリヴァー・ジェファーズ さく ; よしやまあかり やく.,,,"東京 : 文響社, 2020.10.",1冊(ページ付なし) ; 21×21cm.
23502192,978-4-86651-305-8,,下肢静脈瘤 : 血管外科の名医が教える最高の治し方大全,,,"東京 : 文響社, 2021.3",191p ; 19cm
23486079,978-4-86651-309-6,,どうぶつだーれだ?,,うんこBooks. うんこしかけえほん,"東京 : 文響社, 2020.12",1冊(ページ付なし) ; 17×17cm
23486078,978-4-86651-310-2,,のりものなーんだ?,,うんこBooks. うんこしかけえほん,"東京 : 文響社, 2020.12",1冊(ページ付なし) ; 17×17cm
23479116,978-4-86651-312-6,,マンガでわかる大人も知らない!?生きものの実は… / 下戸猩猩 監修.,,,"東京 : 文響社, 2020.11.",157p ; 19cm.
23482542,978-4-86651-314-0,,12歳のスタイルブック : はじめてのおしゃれレッスン / 服部裕子 スタイリングと文 ; サトウユカ 物語と絵.,,,"東京 : 文響社, 2020.11.",141p ; 21cm.
23478319,978-4-86651-317-1,,うんこ総復習ドリル : 算数・国語・理科・社会. 小学3年生,,うんこドリルシリーズ,"東京 : 文響社, [2020]",56p ; 30cm +
23494135,978-4-86651-318-8,,足裏の痛み・しびれ : 足腰の名医11人が教える最高の治し方大全 : 腰・坐骨神経・血管・筋肉の異常で多発,,,"東京 : 文響社, 2021.2",198p ; 19cm
23487535,978-4-86651-320-1,,人生のダイヤモンドは足元に埋まっている : 強欲資本主義時代の処方箋 / ジョン・C・ボーグル 著 ; 山崎恵理子 訳,,,"東京 : 文響社, 2021.1",237p ; 19cm
23483649,978-4-86651-321-8,,うんこなぞなぞ : 日本一うんこが出てくるなぞなぞ. 上級 / カプリティオ 制作.,,うんこBooks,"東京 : 文響社, 2020.12.",126p ; 21cm.
23486521,978-4-86651-322-5,,うんこなぞなぞ : 日本一うんこが出てくるなぞなぞ. 最上級 / カプリティオ 制作.,,うんこBooks,"東京 : 文響社, 2020.12.",126p ; 21cm.
23485403,978-4-86651-323-2,,タイム・ジャンパーズ. 1 / ウェンディ・マス 作 ; 那須田淳 訳 ; よん 絵,,,"東京 : 文響社, 2020.12",180p ; 18cm
23486068,978-4-86651-324-9,,ちゅ / はるな檸檬 作・絵 ; 山口創 監修,,専門家と作ったスキンシップ絵本,"東京 : 文響社, 2020.12",1冊(ページ付なし) ; 14×14cm
23486061,978-4-86651-325-6,,こちょこちょ / はるな檸檬 作・絵 ; 山口創 監修,,専門家と作ったスキンシップ絵本,"東京 : 文響社, 2020.12",1冊(ページ付なし) ; 14×14cm
23486067,978-4-86651-326-3,,ぎゅ / はるな檸檬 作・絵 ; 山口創 監修,,専門家と作ったスキンシップ絵本,"東京 : 文響社, 2020.12",1冊(ページ付なし) ; 14×14cm
23479851,978-4-86651-327-0,,頚椎症・首のヘルニア : 首と脊椎の名医が教える最高の治し方大全,,,"東京 : 文響社, 2020.12",207p ; 19cm
23474919,978-4-86651-328-7,,耳鳴り・難聴 : 耳鼻咽喉科の名医が教える最高の治し方大全 : 日本人の4人に1人が悩む国民病,,,"東京 : 文響社, 2020.12",206p ; 19cm
23483770,978-4-86651-329-4,,脊柱管狭窄症自力で克服!腰の名医が教える最新1分体操大全,,,"東京 : 文響社, 2021.1",143p ; 21cm
23487310,978-4-86651-330-0,,肺炎 : 呼吸器・感染症の名医が教える最高の防ぎ方・治し方大全 : 誤嚥・新型コロナ・COPD : 日本人の死因3位を占める新国民病,,,"東京 : 文響社, 2021.1",207p ; 19cm
23484910,978-4-86651-331-7,,不眠 : 不眠症治療の名医が教える最高の治し方大全 : 睡眠負債・睡眠時無呼吸 : 寝つきが悪い・眠りが浅い・早く目覚める,,,"東京 : 文響社, 2021.1",197p ; 19cm
23491225,978-4-86651-332-4,,うーんうんうんちちゃん / 渡辺朋 文 ; 村上康成 絵,,まっててねおともだちシリーズ ; 1,"東京 : 文響社, 2021.1",1冊(ページ付なし) ; 21×21cm
23486427,978-4-86651-333-1,,「後回し」にしない技術 : 「すぐやる人」になる20の方法 / イ・ミンギュ 著 ; 吉川南 訳,,,"東京 : 文響社, 2021.1",318p ; 19cm
23480327,978-4-86651-334-8,,うんこドリルかんじ : 5・6さい : 日本一楽しい学習ドリル,,,"東京 : 文響社, [2021]",72p ; 21×30cm
23489230,978-4-86651-335-5,,そのとき、「お金」で歴史が動いた = THE HISTORY OF MONEY THROUGH 55 THINGS / ホンチュヌク 著 ; 米津篤八 訳,,,"東京 : 文響社, 2021.1",383p ; 21cm
23499091,978-4-86651-336-2,,漫画こころ / 夏目漱石 原作 ; 有栖サリ 漫画,,,"東京 : 文響社, 2021.2",1冊(ページ付なし) ; 21cm
23486824,978-4-86651-337-9,,うんこドリル空想科学読本. 2 / 柳田理科雄 著 ; 信吉 絵,,うんこBooks,"東京 : 文響社, 2021.1",175p ; 18cm
23518659,978-4-86651-338-6,,うつ・適応障害・双極性障害 : 心の名医7人が教える最高の治し方大全 : 誰もがなりうるとても身近な心の病,,,"東京 : 文響社, 2021.4",205p ; 19cm
23502328,978-4-86651-339-3,,順天堂大学医学部健康スポーツ室式長生き部屋トレ : 高血圧 高血糖 心臓疾患 生活習慣病を予防・改善 / 順天堂大学医学部附属順天堂医院健康スポーツ室 監修,,,"東京 : 文響社, 2021.2",127p ; 21cm
23502009,978-4-86651-340-9,,ひざ痛-変形性膝関節症-自力でよくなる!ひざの名医が教える最新1分体操大全,,,"東京 : 文響社, 2021.2",141p ; 21cm
23493383,978-4-86651-341-6,,"難しいことはわかりませんが、マンガで英語が話せる方法を教えてください! / スティーブ・ソレイシィ, 大橋弘祐 著 ; 松浦まどか 漫画 ; トレンド・プロ 編集協力",,,"東京 : 文響社, 2021.2",217p ; 19cm
23496686,978-4-86651-342-3,,人生、何を成したかよりどう生きるか / 内村鑑三 著 ; 佐藤優 解説,,,"東京 : 文響社, 2021.2",193p ; 21cm
23492615,978-4-86651-343-0,,+1cm(イッセンチ) LIFE : たった1cmの差があなたの未来をがらりと変える / キムウンジュ 文 ; キムジェヨン イラスト ; 小笠原藤子 訳,,,"東京 : 文響社, 2021.2",271p ; 19cm
23503290,978-4-86651-344-7,,性の歴史 = TEN THOUSAND YEARS OF SEX / ナンセン&ピカール 編著 ; 藤本悠里 訳,,,"東京 : 文響社, 2021.3",263p ; 20cm
23488717,978-4-86651-345-4,,うんこ総復習ドリル : 算数・国語・理科・社会. 小学4年生,,うんこドリルシリーズ,"東京 : 文響社, [2021]",56p ; 30cm +
23488734,978-4-86651-346-1,,うんこ総復習ドリル : 算数・国語・理科・社会・英語. 小学5年生,,うんこドリルシリーズ,"東京 : 文響社, [2021]",56p ; 30cm +
23488738,978-4-86651-347-8,,うんこ総復習ドリル : 算数・国語・理科・社会・英語. 小学6年生,,うんこドリルシリーズ,"東京 : 文響社, [2021]",56p ; 30cm +
23532881,978-4-86651-348-5,,高血圧自力で下げる!血圧対策の名医が教える最新1分体操大全,,,"東京 : 文響社, 2021.4",133p ; 21cm
23505678,978-4-86651-349-2,,長生き1分片足立ち : 国立大教授が教える最高の若返りメソッド / 伊賀瀬道也 著,,,"東京 : 文響社, 2021.3",143p ; 21cm
23505680,978-4-86651-350-8,,腎機能自力で強化!腎臓の名医が教える最新1分体操大全 / 上月正博 著,,,"東京 : 文響社, 2021.3",149p ; 21cm
23521597,978-4-86651-351-5,,夢をかなえるゾウ. 1 / 水野敬也 著,,,"東京 : 文響社, 2021.4",359p ; 19cm
23521598,978-4-86651-352-2,,夢をかなえるゾウ. 2 / 水野敬也 著,,,"東京 : 文響社, 2021.4",293p ; 19cm
23521599,978-4-86651-353-9,,夢をかなえるゾウ. 3 / 水野敬也 著,,,"東京 : 文響社, 2021.4",435p ; 19cm
